id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1236,science,1,Dövri cədvəldə sirkonium hansı nömrə ilə durur?,40,4,4,0.0,0.0,,
az-1262,science,3,Hansı alim Nobelium elementini kəşf etmişdir?,Qlenn Teodor Siborq,Lise Meitner,Lise Meitner,0.0,0.0,,
az-1268,world,0,İsveçin telefon kodu nədir?,+46,+42,+42,0.0,0.0,,
az-1312,world,0,Konqo Demokratik Respublikasının telefon kodu nədir?,+243,+240,+240,0.0,0.0,,
az-1322,world,2,Qananın beynəlxalq telefon kodunu yaz.,+233,+1,+1,0.0,0.0,,
az-1327,mathematics,—,"Üçbucağın iki bucağı 40 və 75 dərəcədirsə, üçüncü bucaq neçə dərəcədir?",65,55 dərəcə,55 dərəcə,0.0,0.5,qismən üst-üstə düşmə,
az-1374,mathematics,—,8879 sayının rəqəmlərini toplasaq nə alınar?,32,24,24,0.0,0.0,,
az-1382,mathematics,—,"Qüvvəti hesabla: əsas 11, göstərici 3.",1331,11^3 = 1331,11^3 = 1331,0.0,0.5,qismən üst-üstə düşmə,
az-1394,mathematics,—,1122 ədədi neçə müxtəlif sadə ədədə bölünür?,4,1122 = 2² × 3 × 7 × 17,1122 = 2² × 3 × 7 × 17,0.0,0.0,,
az-1402,mathematics,—,2 ədədinin 15-ci qüvvəti neçədir?,32768,30,30,0.0,0.0,,
az-1423,mathematics,—,Fərqli sadə bölənlərin sayını tap: 2730.,5,3,3,0.0,0.0,,
az-1430,mathematics,—,1000 ədədi 23 ədədinə bölünəndə nə qədər qalıq qalır?,11,774,774,0.0,0.0,,
az-1451,geography,3,Laosun paytaxtını yaz.,Vyentyan,Vientiane,Vientiane,0.0,0.0,,
az-1458,geography,2,Şimali Koreyanın paytaxtının adı nədir?,Pxenyan,Piyonq,Piyonq,0.0,0.0,,
az-1481,geography,1,Hansı şəhər Bruneyin paytaxtıdır?,Bandar Seri Begavan,Bandar Seri Begavad,Bandar Seri Begavad,0.0,0.667,qismən üst-üstə düşmə,
az-1504,geography,0,Ficinin paytaxtı hansı şəhərdir?,Suva,Qahirə,Qahirə,0.0,0.0,,
az-1507,geography,3,Seyşel adalarının paytaxtını yaz.,Viktoriya,Victoria,Victoria,0.0,0.0,,
az-1527,geography,3,Arubanın paytaxtını yaz.,Oranjestad,Oruruk,Oruruk,0.0,0.0,,
az-1540,geography,0,Naurunun pul vahidi nədir?,Avstraliya dolları,Naurun dollar (NOK),Naurun dollar (NOK),0.0,0.0,,
az-1554,language,0,Myanmanın rəsmi dili hansıdır?,Birman dili,Burmesə,Burmesə,0.0,0.0,,
az-1564,science,2,Seriumun atom nömrəsini yaz.,58,66,66,0.0,0.0,,
az-1567,science,1,Dövri cədvəldə Protaktinium hansı nömrə ilə durur?,91,182,182,0.0,0.0,,
az-1569,science,3,Kalifornium elementində neçə proton var?,98,56,56,0.0,0.0,,
az-1581,science,3,Berklium elementində neçə proton var?,97,6,6,0.0,0.0,,
az-500,geography,—,Azərbaycanın ən hündür dağ zirvəsi hansıdır?,Bazardüzü,Qafqazda,Qafqazda,0.0,0.0,,
az-507,geography,—,Lənkəran ovalığında əsas bitki örtüyü nədir?,Meşə və çay,Qızılğam,Qızılğam,0.0,0.0,,
az-510,geography,—,Göy-Göygöl milli parkı harada yerləşir?,Kiçik Qafqazda,Qazaxistan,Qazaxistan,0.0,0.0,,
az-514,geography,—,Azərbaycanın sahəsi neçə km2-dir?,86.600 km2,85 000,85 000,0.0,0.0,,
az-540,science,—,Neftin əsas tərkib hissəsi nədir?,Karbohidrogenlər,Hydrokarbonlar,Hydrokarbonlar,0.0,0.0,,
az-544,science,—,Fotosintez hansı prosesdir?,Bitkilərin qida sintezi,Fotosintez,Fotosintez,0.0,0.0,,
az-558,science,—,İnsan bədənində neçə əzələ var?,600-dən çox,640,640,0.0,0.0,,
az-567,science,—,Atom nömrəsi 1 olan element hansıdır?,Hidrogen,Hüdsən,Hüdsən,0.0,0.0,,
az-594,culture,—,Azərbaycanda xalçaçılıq nə vaxt yaranıb?,Qədim dövrlərdə,1920-ci ilin 1921-ci ilin 1922-ci ilin aralığında,1920-ci ilin 1921-ci ilin 1922-ci ilin aralığında,0.0,0.0,,
az-611,culture,—,Azərbaycan xanəndələri nə ifa edirlər?,Muğam,Şir,Şir,0.0,0.0,,
az-622,language,—,Azərbaycan dili hansı dil ailəsinə daxildir?,Türk dilləri,Xüsusi,Xüsusi,0.0,0.0,,
az-633,language,—,Azərbaycan dilində yiyəlik hal sualları hansılardır?,Kimin? Nəyin?,Nədir,Nədir?,0.0,0.0,,
az-635,language,—,Azərbaycan dilində çoxluq şəkilçisi hansıdır?,"-lar, -lər",-un,-un,0.0,0.0,,
az-651,language,—,Azərbaycan dilində təyin nəyi bildirir?,Aydinlaşdirma,Azərbaycan,Azərbaycan,0.0,0.0,,
az-654,language,—,Azərbaycan dilində şəxs şəkilçiləri neçədir?,6 şəxs,5,5,0.0,0.0,,
az-655,language,—,Azərbaycan dilində birinci şəxs şəkilçisi hansıdır?,"-əm, -ik",mən,mən,0.0,0.0,,
az-659,culture,—,Azərbaycan Olimpiya Oyunlarinda neçə medal qazanıb?,57 medal,122 medal,122 medal,0.0,0.5,qismən üst-üstə düşmə,
az-661,culture,—,Azərbaycanın ən çox medal qazandigi idman növ hansıdır?,Guləş,boksing,boksing,0.0,0.0,,
az-666,culture,—,Azərbaycanda neçə idman növ var?,50-dən çox,13,13,0.0,0.0,,
az-672,culture,—,Azərbaycan Milli İncəsənət Muzeyi haradadır?,Bakıda,Bakı,Bakı,1.0,0.0,morfologiya,
az-681,world,—,ABŞ-ın paytaxtı haradadır?,Vaşinqton,"Vashington, D.C","Vashington, D.C.",0.0,0.0,,
az-682,world,—,Yaponiyanın paytaxtı haradadır?,Tokio,Tōkyō,Tōkyō,0.0,0.0,,
az-683,world,—,Çinin paytaxtı haradadır?,Pekin,Beijing,Beijing,0.0,0.0,,
az-691,world,—,Polşanın paytaxtı haradadır?,Varşava,Vroclav,Vroclav,0.0,0.0,,
az-692,world,—,İsveçin paytaxtı haradadır?,Stokholm,Viyena,Viyena,0.0,0.0,,
az-701,world,—,İngiltərədə hansı pul vahidindən istifadə olunur?,Funt sterlinq,Paund,Paund,0.0,0.0,,
az-704,world,—,İranda hansı pul vahidindən istifadə olunur?,Rial,Iran rial,Iran rial,0.0,0.667,qismən üst-üstə düşmə,
az-706,world,—,Çında hansı pul vahidindən istifadə olunur?,Yuan,Dollar,Dollar,0.0,0.0,,
az-709,world,—,Dünyada ən kiçik ölkə hansıdır?,Vatikan,Vatikan Ştatları,Vatikan Ştatları,0.0,0.667,qismən üst-üstə düşmə,
az-710,world,—,Dünyada ən çox əhalisi olan ölkə hansıdır?,Hindistan,Çin,Çin,0.0,0.0,,
az-715,world,—,Avropa qitəsində neçə ölkə var?,44 ölkə,50,50,0.0,0.0,,
az-802,history,—,Atropatena dövləti nə vaxt yaradılıb?,E.ə. 323-cü ildə,1971,1971,0.0,0.0,,
az-812,history,—,«Əkinçi» qəzeti nə vaxt nəşr olunmağa başlayıb?,22 iyun 1875,1903,1903,0.0,0.0,,
az-814,history,—,H.Z. Tağıyevin qızlar məktəbi nə vaxt açılıb?,1901-ci ildə,1991,1991,0.0,0.0,,
az-818,history,—,Azərbaycan SSR nə vaxt yaradılmışdır?,28 aprel 1920,1920-ci ilin 16 aprel tarixində,1920-ci ilin 16 aprel tarixində,0.0,0.444,qismən üst-üstə düşmə,
az-820,history,—,Xocalı faciəsi nə vaxt baş verib?,25-26 fevral 1992,1915,1915,0.0,0.0,,
az-908,mathematics,—,Akademik Əşrəf Hüseynov hansı universitetdə çalışmışdır?,Bakı Dövlət Universitetində,Azərbaycan Dövlət Universitetinin (ADU) professoru,Azərbaycan Dövlət Universitetinin (ADU) professoru,0.0,0.25,qismən üst-üstə düşmə,
az-935,mathematics,—,Akademik Azad Mirzəcanzadə harada anadan olmuşdur?,Bakıda,Şəmkir,Şəmkir,0.0,0.0,,
az-941,geography,0,Çilinin paytaxtı hansı şəhərdir?,Santyaqo,Ankara,Ankara,0.0,0.0,,
az-954,science,1,Kimyada Qalay hansı simvolla işarə olunur?,Sn,Pb,Pb,0.0,0.0,,
az-956,science,3,Civə elementinin simvolunu yaz.,Hg,C,C,0.0,0.0,,
az-969,culture,0,Çingiz Mustafayev harada anadan olub?,Moskva,Şəmkir,Şəmkir,0.0,0.0,,
az-975,culture,2,Mirzə Xəzər hansı yaşayış məntəqəsində dünyaya gəlib?,Göyçay,Xəzər,Xəzər,0.0,0.0,,
az-978,culture,1,Səmra Rəhimli hansı peşə ilə tanınır?,müğənni,Şəfəyə,Şəfəyə,0.0,0.0,,
az-979,culture,2,Hacı Əliyevin əsas fəaliyyət sahəsi nədir?,güləşçi,Fəlsəfə,Fəlsəfə,0.0,0.0,,
az-989,language,0,Yunanıstanın rəsmi dili hansıdır?,yunan dili,Yunanıstanın rəsmi dili: Yunanca,Yunanıstanın rəsmi dili: Yunanca,0.0,0.333,qismən üst-üstə düşmə,
az-992,language,3,Argentinanın rəsmi dilini yaz.,ispan dili,İspanska,İspanska,0.0,0.0,,
