id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1317,world,1,Tunisdə beynəlxalq telefon kodu hansıdır?,+216,+357,+357,0.0,0.0,,
az-1319,world,3,Hansı telefon kodu Şimali Makedoniyanın aiddir?,+389,+359,+359,0.0,0.0,,
az-1341,mathematics,—,"33 ədədindən 44 ədədinə qədər bütün tam ədədləri toplasaq, nə alınar (uc nöqtələr daxildir)?",462,1200,Cavab: 1200,0.0,0.0,,
az-1372,mathematics,—,365 sayının 11 sayına bölünməsindən alınan qalıq nədir?,2,10,"Cavab: 10  
İzahat: 365 ÷ 11 = 33 (11×33",0.0,0.0,,
az-1404,mathematics,—,"Üçbucağın iki bucağı 55 və 60 dərəcədirsə, üçüncü bucaq neçə dərəcədir?",65,75 dərəcə,75 dərəcə.,0.0,0.5,qismən üst-üstə düşmə,
az-1428,mathematics,—,"Cəmi tap: 12 ilə 30 arasındakı tam ədədlər, uclar daxil.",399,14,"Cavab: 14  
İzahat: 12 ilə 30 arasındakı tam ədədlə",0.0,0.0,,
az-1452,geography,0,Kamerunun paytaxtı hansı şəhərdir?,Yaunde,Kameroon,Cavab: Kameroon,0.0,0.0,,
az-1454,geography,2,Uqandanın paytaxtının adı nədir?,Kampala,"Uqanda paytaxtı Uqanda deyil, onun paytaxtı Uqanda deyil, onun pay","Cavab: Uqanda paytaxtı Uqanda deyil, onun paytaxtı Uqanda deyil, onun pay",0.0,0.0,,
az-1468,geography,0,Mavritaniyanın paytaxtı hansı şəhərdir?,Nuakşot,Tangier,Cavab: Tangier.,0.0,0.0,,
az-1481,geography,1,Hansı şəhər Bruneyin paytaxtıdır?,Bandar Seri Begavan,Kallifikasiya,Cavab: Kallifikasiya,0.0,0.0,,
az-1482,geography,2,Malavinin paytaxtının adı nədir?,Lilonqve,Qusar,Cavab: Qusar.,0.0,0.0,,
az-1486,geography,2,Syerra-Leonenin paytaxtının adı nədir?,Fritaun,Freetown,Cavab: Freetown,0.0,0.0,,
az-1515,geography,3,Palaunun paytaxtını yaz.,Nqerulmud,Manila,Cavab: Manila,0.0,0.0,,
az-1518,geography,2,Trinidad və Tobaqonun paytaxtının adı nədir?,Port-of-Speyn,Port-of-Spain,Cavab: Port-of-Spain,0.0,0.667,qismən üst-üstə düşmə,
az-1520,geography,0,Kiribatinin paytaxtı hansı şəhərdir?,Cənubi Tarava,Tarambu,Cavab: Tarambu,0.0,0.0,,
az-1522,geography,2,Sent-Kits və Nevisin paytaxtının adı nədir?,Baster,Bassetts,Cavab: Bassetts.,0.0,0.0,,
az-1531,geography,3,Kürasaonun paytaxtını yaz.,Villemştad,Qırqa,Cavab: Qırqa.,0.0,0.0,,
az-1532,geography,0,Sint-Martenin paytaxtı hansı şəhərdir?,Filipsburq,Sint-Martenin paytaxtı Sint-Martendir,Sint-Martenin paytaxtı Sint-Martendir.,0.0,0.0,,
az-1558,language,0,Butanın rəsmi dili hansıdır?,Dzonqxa,Fʁaŋsızca,Cavab: Fʁaŋsızca,0.0,0.0,,
az-1572,science,2,Ununoktiumun atom nömrəsini yaz.,118,26,Cavab: 26,0.0,0.0,,
az-511,geography,—,Zəngəzur silsiləsi hansı dağ sisteminə daxildir?,Kiçik Qafqaza,Qara Dağlar,Cavab: Qara Dağlar,0.0,0.0,,
az-525,geography,—,Hansı regionda yağintilar ən çoxdur?,Lənkəran,Qərbi Azərbaycan,Cavab: Qərbi Azərbaycan,0.0,0.0,,
az-534,geography,—,Neftçala rayonu harada yerləşir?,Kür-Araz düzündə,Azərbaycan,Cavab: Azərbaycan,0.0,0.0,,
az-541,science,—,Qazil neft harada yaranir?,Yer qabiginda,qaz qrupları yaranır,Cavab: qaz qrupları yaranır.,0.0,0.0,,
az-553,science,—,Cazibə qanununu kim kəşf edib?,İsaak Nyuton,İsak Newton,Cavab: İsak Newton,0.0,0.0,,
az-563,science,—,Suyun qaynama temperaturu neçədir?,100 °C,100 °C (standard şəraitdə),Cavab: 100 °C (standard şəraitdə),0.0,0.667,qismən üst-üstə düşmə,
az-575,science,—,Ən kiçik planet hansıdır?,Merkuri,Кейпър (Kepler) — bu cavab doğru deyil. Ən kiçik planet Marsdır,Cavab: Кейпър (Kepler) — bu cavab doğru deyil. Ən kiçik planet Marsdır.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-600,culture,—,Novruz bayramında əsas süfrə nədir?,Xonça,"Əsas süfrə – əsas süfrə, əsas süfrə, əsas","Cavab: Əsas süfrə – əsas süfrə, əsas süfrə, əsas",0.0,0.0,,
az-612,culture,—,Muğam neçə əsas şöbədən ibarətdir?,7 şöbə,5,Cavab: 5,0.0,0.0,,
az-619,language,—,Azərbaycan əlifbasinda neçə hərf var?,32 hərf,30,Cavab: 30,0.0,0.0,,
az-623,language,—,Azərbaycan ədəbi dilin əsası hansı ləhqədir?,Bakıda ləhqəsi,Ərəbili,Cavab: Ərəbili.,0.0,0.0,,
az-624,language,—,Azərbaycan dilində neçə ləhqə var?,4 əsas ləhqə,32,32,0.0,0.0,,
az-627,language,—,Azərbaycan dilində sifət nədir?,Əlamət bildirən söz,ədəbiyyat,Cavab: ədəbiyyat.,0.0,0.0,,
az-632,language,—,Azərbaycan dilində yönluk hal hansıdır?,"-a, -ə",əsas hal,Cavab: əsas hal,0.0,0.0,,
az-634,language,—,Azərbaycan dilində yiyəlik hal nəyi bildirir?,Malikiyyət,ələk,Cavab: ələk.,0.0,0.0,,
az-640,language,—,Azərbaycan dilində gələcək zaman şəkilçisi hansıdır?,"-acaq, -əcək",ələkələr,Cavab: ələkələr,0.0,0.0,,
az-659,culture,—,Azərbaycan Olimpiya Oyunlarinda neçə medal qazanıb?,57 medal,15 medal,Cavab: 15 medal,0.0,0.5,qismən üst-üstə düşmə,
az-660,culture,—,Azərbaycanın ilk Olimpiya medalı hansı idmançı qazanıb?,Namiq Abdullayev,Əlvi Əsədov,Cavab: Əlvi Əsədov,0.0,0.0,,
az-662,culture,—,Azərbaycan neçə idman növundə Olimpiyada təmsil olunub?,22 idman növ,15,Cavab: 15,0.0,0.0,,
az-672,culture,—,Azərbaycan Milli İncəsənət Muzeyi haradadır?,Bakıda,Naxçıvan,Cavab: Naxçıvan,0.0,0.0,,
az-675,world,—,Fransanın paytaxtı haradadır?,Paris,Parıso,Parıso.,0.0,0.0,,
az-681,world,—,ABŞ-ın paytaxtı haradadır?,Vaşinqton,Washington,Cavab: Washington.,0.0,0.0,,
az-698,world,—,Fransada hansı pul vahidindən istifadə olunur?,Avro,Euro,Cavab: Euro,0.0,0.0,,
az-701,world,—,İngiltərədə hansı pul vahidindən istifadə olunur?,Funt sterlinq,Pund,Cavab: Pund.,0.0,0.0,,
az-702,world,—,Rusiyada hansı pul vahidindən istifadə olunur?,Rubl,рубль (Ruble),Cavab: рубль (Ruble),0.0,0.0,"kiril, zəncir bərpa etmir",
az-709,world,—,Dünyada ən kiçik ölkə hansıdır?,Vatikan,Monako,Cavab: Monako,0.0,0.0,,
az-712,world,—,Dünyada ən uzun çay hansıdır?,Nil,Amazon çayı,Cavab: Amazon çayı,0.0,0.0,,
az-713,world,—,Dünyada ən böyük okean hansıdır?,Sakit okean,Atlantik okean,Cavab: Atlantik okean,0.0,0.5,qismən üst-üstə düşmə,
az-717,world,—,Afrika qitəsində neçə ölkə var?,54 ölkə,54,Cavab: 54,0.0,0.667,qismən üst-üstə düşmə,
az-719,world,—,Avstraliya qitəsində neçə ölkə var?,14 ölkə,6,Cavab: 6,0.0,0.0,,
az-805,history,—,Şirvanşahlar dövləti nə vaxt yaranıb?,861-ci ildə,4–7 əsır,Cavab: 4–7 əsır.,0.0,0.0,,
az-809,history,—,Səfəvilər dövlətinin banisi kimdir?,Şah İsmayıl Xətai,İdris Əl-Əsəd Əl-Əsəd (İdris Əl-Ə,Cavab: İdris Əl-Əsəd Əl-Əsəd (İdris Əl-Ə,0.0,0.0,,
az-812,history,—,«Əkinçi» qəzeti nə vaxt nəşr olunmağa başlayıb?,22 iyun 1875,1953-cü il,Cavab: 1953-cü il.,0.0,0.0,,
az-814,history,—,H.Z. Tağıyevin qızlar məktəbi nə vaxt açılıb?,1901-ci ildə,1953. yil,1953. yil.,0.0,0.0,,
az-824,history,—,İkinci Qarabağ müharibəsi nə vaxt başlayıb?,27 sentyabr 2020,1994-cü il,Cavab: 1994-cü il.,0.0,0.0,,
az-908,mathematics,—,Akademik Əşrəf Hüseynov hansı universitetdə çalışmışdır?,Bakı Dövlət Universitetində,Bakı Universiteti,Cavab: Bakı Universiteti,0.0,0.4,qismən üst-üstə düşmə,
az-909,mathematics,—,Ali məktəb tələbələrinin ilk fənn olimpiadası hansı ildə keçirilmişdir?,1994-cü ildə,2003,2003,0.0,0.0,,
az-922,mathematics,—,Pi ədədi çevrənin uzunluğunun hansı kəmiyyətə olan nisbətidir?,Diametrinə,2πr (diametrin 2 miskini),Cavab: 2πr (diametrin 2 miskini),0.0,0.0,,
az-924,mathematics,—,Evklidin ərəbləşdirilmiş adı necədir?,Öqlidis,Al-Ündilî,Cavab: Al-Ündilî,0.0,0.0,,
az-925,mathematics,—,Alqoritm sözü hansı alimin adından yaranmışdır?,Əl-Xarəzmi,Əl-Хорд (Al-Khwarizmi),Cavab: Əl-Хорд (Al-Khwarizmi),0.0,0.333,"kiril, zəncir bərpa etmir",
az-964,history,3,Vüqar Həşimovun anadan olduğu ili yaz.,1986,1925,1925,0.0,0.0,,
az-968,history,3,Tofiq Bəhramovun anadan olduğu ili yaz.,1925,1906,1906,0.0,0.0,,
az-971,culture,2,Tofiq Bəhramov hansı yaşayış məntəqəsində dünyaya gəlib?,Şuşa,Qusar məntəqəsində,Cavab: Qusar məntəqəsində.,0.0,0.0,,
az-994,history,1,Bakı quberniyası neçənci ildə təsis edilib?,1859,1918,"Cavab: 1918  
İzahat: Bakı Quberniyası 1918-ci ildə tə",0.0,0.0,,
az-995,history,2,Müzəffərilərin yaranma ili hansıdır?,1314,1173,Cavab: 1173,0.0,0.0,,
