id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-637,language,—,Azərbaycan dilində şəxs şəkilçiləri hansılardır?,"-əm, -sən, -dir",- 1-ci şəxslə: mən,"- 1-ci şəxslə: mən
- 2-ci şəxslə: sən
- 3-cü şəxslə",0.0,0.0,,
az-644,language,—,Azərbaycan dilində sual şəkilçisi hansıdır?,"-mi, -mu",-,-,0.0,0.0,,
az-658,language,—,Azərbaycan dilində birinci şəxs cəm şəkilçisi hansıdır?,-ik,m,m,0.0,0.0,,
az-670,culture,—,Sakit Məmmədov hansı sahədə taninib?,Təsviri sənət,Tərcümə,Tərcümə,0.0,0.0,,
az-681,world,—,ABŞ-ın paytaxtı haradadır?,Vaşinqton,"Vashington, D.C","Vashington, D.C.",0.0,0.0,,
az-692,world,—,İsveçin paytaxtı haradadır?,Stokholm,Vaymara,Vaymara,0.0,0.0,,
az-694,world,—,Danimarkanın paytaxtı haradadır?,Kopenhagen,Kopenhegen,Kopenhegen,0.0,0.0,,
az-698,world,—,Fransada hansı pul vahidindən istifadə olunur?,Avro,Yevro,Yevro,0.0,0.0,,
az-700,world,—,Yaponiyada hansı pul vahidindən istifadə olunur?,Yen,Yapon pulu,Yapon pulu,0.0,0.0,,
az-701,world,—,İngiltərədə hansı pul vahidindən istifadə olunur?,Funt sterlinq,Paund,Paund,0.0,0.0,,
az-703,world,—,Turkiyədə hansı pul vahidindən istifadə olunur?,Türk liri,Lira,Lira,0.0,0.0,,
az-704,world,—,İranda hansı pul vahidindən istifadə olunur?,Rial,İran riali,İran riali,0.0,0.0,,
az-708,world,—,Dünyada ən böyük ölkə hansıdır?,Rusiya,Russiya,Russiya,1.0,0.0,morfologiya,
az-710,world,—,Dünyada ən çox əhalisi olan ölkə hansıdır?,Hindistan,Çin,Çin,0.0,0.0,,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,7,7,0.0,0.667,qismən üst-üstə düşmə,
az-802,history,—,Atropatena dövləti nə vaxt yaradılıb?,E.ə. 323-cü ildə,1971,1971,0.0,0.0,,
az-807,history,—,Qaraqoyunlu dövləti nə vaxt yaranıb?,1374-cü ildə,1200-ci ilin axırları,1200-ci ilin axırları,0.0,0.0,,
az-814,history,—,H.Z. Tağıyevin qızlar məktəbi nə vaxt açılıb?,1901-ci ildə,1991,1991,0.0,0.0,,
az-815,history,—,Azərbaycan Xalq Cümhuriyyəti nə vaxt yaradılmışdır?,28 may 1918,1918,1918,0.0,0.5,qismən üst-üstə düşmə,
az-823,history,—,Heydər Əliyev hakimiyyətə nə vaxt gəlib?,15 iyun 1993,1991,1991,0.0,0.0,,
az-825,history,—,Şuşa şəhəri nə vaxt Azərbaycanın nəzarətinə keçib?,8 noyabr 2020,1991,1991,0.0,0.0,,
az-943,geography,2,İsrailin paytaxtının adı nədir?,Qüds,Jerusalema,Jerusalema,0.0,0.0,,
az-953,science,0,Qurğuşun elementinin kimyəvi simvolu nədir?,Pb,Cu,Cu,0.0,0.0,,
az-963,history,2,Vahid Ələkbərovun doğum ili hansıdır?,1950,1908,1908,0.0,0.0,,
az-965,history,0,Əzizə Mustafazadə hansı ildə anadan olub?,1969,1923,1923,0.0,0.0,,
az-971,culture,2,Tofiq Bəhramov hansı yaşayış məntəqəsində dünyaya gəlib?,Şuşa,Şəmkir,Şəmkir,0.0,0.0,,
az-983,culture,2,Maksim Medvedevin əsas fəaliyyət sahəsi nədir?,futbolçu,Fəhləlik,Fəhləlik,0.0,0.0,,
az-985,language,0,Misirin rəsmi dili hansıdır?,ərəb dili,ərəb,ərəb,0.0,0.667,qismən üst-üstə düşmə,
az-986,language,1,Braziliyada hansı dil rəsmi dildir?,portuqal dili,Portuqizya,Portuqizya,0.0,0.0,,
az-998,history,1,Şirvanşahlar neçənci ildə təsis edilib?,861,1048,1048,0.0,0.0,,
