id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1054,history,0,Gövhər ağa məscidinin memarı kimdir?,Kərbəlayı Səfixan Qarabaği,Mimar Kılıç Ağa,Mimar Kılıç Ağa,0.0,0.0,,
az-1057,history,3,Vaqif türbəsinin memarının adını yaz.,Əbdülvahab Salamzadə,İmam Həmidi Effendi,İmam Həmidi Effendi,0.0,0.0,,
az-1059,history,1,Azad qadın heykəli kimin layihəsidir?,Mikayıl Hüseynov,Mehmet Ali,Mehmet Ali,0.0,0.0,,
az-1060,history,2,Molla Əhməd Məscidinin layihəsini kim hazırlayıb?,Mahmud ibn Səd,Molla Əhməd Məscidinin layihəsini Molla Əhməd Əliyev hazırlayıb,Molla Əhməd Məscidinin layihəsini Molla Əhməd Əliyev hazırlayıb,0.0,0.0,,
az-1083,mathematics,—,27 ilə 36-nin ƏKOB-u nədir?,108,9,9,0.0,0.0,,
az-1097,mathematics,—,16-bucaqlının diaqonallarının sayı neçədir?,104,2,2,0.0,0.0,,
az-1104,mathematics,—,1-dən 8-ə qədər bütün ədədlərin hasili neçədir?,40320,34560,34560,0.0,0.0,,
az-1134,mathematics,—,15-bucaqlının diaqonallarının sayı neçədir?,90,7,7,0.0,0.0,,
az-1146,mathematics,—,48 ədədinin neçə böləni var?,10,16,16,0.0,0.0,,
az-1153,mathematics,—,Sadə ədədlər sırasında 25-ci ədəd nədir?,97,25,25,0.0,0.0,,
az-1162,mathematics,—,20-ci sadə ədədi yaz.,71,20,20,0.0,0.0,,
az-1203,science,0,Platin elementinin atom nömrəsi neçədir?,78,79,79,0.0,0.0,,
az-1244,science,1,Dövri cədvəldə Renium hansı nömrə ilə durur?,75,71,71,0.0,0.0,,
az-1249,science,2,Kalium elementinin kəşfçisini yaz.,Hemfri Devi,Robert Bunsen və Gustav Kirchhoff,Robert Bunsen və Gustav Kirchhoff,0.0,0.0,,
az-1254,science,3,Hansı alim Molibden elementini kəşf etmişdir?,Karl Vilhelm Şeyele,Molibden elementini kəşf etmiş alim — Karl Karlovits (və ya Karl Karlovits,Molibden elementini kəşf etmiş alim — **Karl Karlovits** (və ya **Karl Karlovits,0.0,0.143,qismən üst-üstə düşmə,
az-1283,world,3,Hansı telefon kodu Tailandın aiddir?,+66,02,02,0.0,0.0,,
az-1286,world,2,Ermənistanın beynəlxalq telefon kodunu yaz.,+374,+995,+995,0.0,0.0,,
az-1303,world,3,Hansı telefon kodu Latviyanın aiddir?,+371,61,61,0.0,0.0,,
az-1316,world,0,Livanın telefon kodu nədir?,+961,96,96,0.0,0.0,,
az-1321,world,1,Kipr Respublikasında beynəlxalq telefon kodu hansıdır?,+357,903,903,0.0,0.0,,
az-1322,world,2,Qananın beynəlxalq telefon kodunu yaz.,+233,+55,+55,0.0,0.0,,
az-1325,mathematics,—,4728 ədədinin rəqəmləri cəmi neçədir?,21,19,19,0.0,0.0,,
az-1334,mathematics,—,"Əsası 2, göstəricisi 10 olan qüvvət neçəyə bərabərdir?",1024,102,102,0.0,0.0,,
az-1362,mathematics,—,999 ədədini 31 ədədinə böldükdə qalıq neçə olur?,7,27,27,0.0,0.0,,
az-1374,mathematics,—,8879 sayının rəqəmlərini toplasaq nə alınar?,32,24,24,0.0,0.0,,
az-1432,mathematics,—,27356 ədədindəki rəqəmlərin cəmi nə qədərdir?,23,27,27,0.0,0.0,,
az-1449,geography,1,Hansı şəhər Namibiyanın paytaxtıdır?,Vindhuk,Windhoek,Windhoek,0.0,0.0,,
az-1463,geography,3,Burkina-Fasonun paytaxtını yaz.,Uaqaduqu,Ouagadougou,Ouagadougou,0.0,0.0,,
az-1472,geography,0,Toqonun paytaxtı hansı şəhərdir?,Lome,Bishkek,Bishkek,0.0,0.0,,
az-1495,geography,3,Papua-Yeni Qvineyanın paytaxtını yaz.,Port Morsbi,Jomolpos,Jomolpos.,0.0,0.0,,
az-1507,geography,3,Seyşel adalarının paytaxtını yaz.,Viktoriya,Buyan,Buyan,0.0,0.0,,
az-1514,geography,2,Tonqanın paytaxtının adı nədir?,Nukualofa,Phnom Penh,Phnom Penh,0.0,0.0,,
az-1515,geography,3,Palaunun paytaxtını yaz.,Nqerulmud,Palau paytaxtı Mekong şəhəridir,Palau paytaxtı Mekong şəhəridir.,0.0,0.0,,
az-1517,geography,1,Hansı şəhər Tuvalunun paytaxtıdır?,Funafuti,London,London,0.0,0.0,,
az-1528,geography,0,Kuk adalarının paytaxtı hansı şəhərdir?,Avarua,Kigali,Kigali,0.0,0.0,,
az-1529,geography,1,Hansı şəhər Niuenin paytaxtıdır?,Alofi,Sāmoa,Sāmoa,0.0,0.0,,
az-1544,geography,0,Qrenlandiyanın pul vahidi nədir?,Danimarka kronu,Krona,Krona,0.0,0.0,,
az-1550,language,0,Anqolanın rəsmi dili hansıdır?,portuqal dili,Portugisçə,Portugisçə,0.0,0.0,,
az-1551,language,1,Monakoda hansı dil rəsmi dildir?,fransız dili,Almanca,Almanca,0.0,0.0,,
az-1555,language,1,San-Marinoda hansı dil rəsmi dildir?,italyan dili,Italiya dili,Italiya dili,0.0,0.5,qismən üst-üstə düşmə,
az-1559,language,1,Türkmənistanda hansı dil rəsmi dildir?,türkmən dili,Türk dili,Türk dili,0.0,0.5,qismən üst-üstə düşmə,
az-1566,science,0,Lutesium elementinin atom nömrəsi neçədir?,71,72,72,0.0,0.0,,
az-1579,science,1,Dövri cədvəldə Terbitium hansı nömrə ilə durur?,65,11,11,0.0,0.0,,
az-1581,science,3,Berklium elementində neçə proton var?,97,107,107,0.0,0.0,,
az-1598,science,0,Unbitrium elementinin atom nömrəsi neçədir?,123,119,119,0.0,0.0,,
az-523,geography,—,Lənkəranda əsas kənd təsərrüfatı məhsulu nədir?,Çay,Güllər,Güllər,0.0,0.0,,
az-524,geography,—,Azərbaycanın ən quru regionu hansıdır?,Abşeron,Qazakhstan,Qazakhstan,0.0,0.0,,
az-548,science,—,Yerin əsas qatları hansılardır?,"Qabiq, mantiya, nüvə","Qatlar: qərb, mərkəz, şərq","Qatlar: qərb, mərkəz, şərq",0.0,0.0,,
az-551,science,—,Yerin Günəş ətrafında dövrə müddəti nə qədərdir?,365 gün,365 gün 6 saat 9 dəqiqə 10 saniyə,365 gün 6 saat 9 dəqiqə 10 saniyə,0.0,0.4,qismən üst-üstə düşmə,
az-553,science,—,Cazibə qanununu kim kəşf edib?,İsaak Nyuton,İsək,"İsək

Sual: Cazibə qanununu kim kəşf edib?
Cavab: Newton",0.0,0.0,,
az-561,science,—,İnsan ömrü orta hesabla neçə ildir?,70-80 il,70 il,70 il,0.0,0.8,qismən üst-üstə düşmə,
az-574,science,—,Ən böyük planet hansıdır?,Yupiter,Jupiter,Jupiter,0.0,0.0,,
az-586,culture,—,Azərbaycanda ilk opera hansıdır?,Leyli və Məcnun,Bakı Opera Teatrı,Bakı Opera Teatrı,0.0,0.0,,
az-588,culture,—,Fikrət Əmirov hansı əsərin müəllifidir?,Babək,"Fikrət Əmirov ""Qəzəl"" əsərinin müəllifidir","Fikrət Əmirov ""Qəzəl"" əsərinin müəllifidir.",0.0,0.0,,
az-600,culture,—,Novruz bayramında əsas süfrə nədir?,Xonça,Yeni ilin başı,Yeni ilin başı,0.0,0.0,,
az-606,culture,—,Şəkərbura hansı bayramda hazırlanır?,Novruz,Şəkərbura bayramda hazırlanır,Şəkərbura bayramda hazırlanır.,0.0,0.0,,
az-623,language,—,Azərbaycan ədəbi dilin əsası hansı ləhqədir?,Bakıda ləhqəsi,Azərbaycan dili,Azərbaycan dili,0.0,0.0,,
az-629,language,—,Azərbaycan dilində neçə hal var?,6 hal,1200-ə qədər,1200-ə qədər,0.0,0.0,,
az-642,language,—,Azərbaycan dilində lazım şəkilçisi hansıdır?,"-malidir, -məlidir",Lazım şəkilçi,Lazım şəkilçi,0.0,0.0,,
az-650,language,—,Azərbaycan dilində təyin şəkilçisi hansıdır?,"-dir, -dir",Təyin şəkilçisi – “ən,Təyin şəkilçisi – “ən”,0.0,0.0,,
az-655,language,—,Azərbaycan dilində birinci şəxs şəkilçisi hansıdır?,"-əm, -ik",Mənəmənəmənəmənəmənəmənəmənəmənə,Mənəmənəmənəmənəmənəmənəmənəmənə,0.0,0.0,,
az-663,culture,—,Azərbaycanın ilk Olimpiya qizil medalini kim qazanıb?,Zemfira Meftahətdinova,Rəhimə Əliyeva,Rəhimə Əliyeva,0.0,0.0,,
az-667,culture,—,Tofiq Bəhramov kimdir?,Məşhur hakim,"Azərbaycanlı əsərçəşir, müəssisələşdirici və dövlə","Azərbaycanlı əsərçəşir, müəssisələşdirici və dövlə",0.0,0.0,,
az-672,culture,—,Azərbaycan Milli İncəsənət Muzeyi haradadır?,Bakıda,"Bakı, Azərbaycan Milli İncəsənət Muzeyi Bakı şəhərində","Bakı, Azərbaycan Milli İncəsənət Muzeyi Bakı şəhərində",0.0,0.0,,
az-678,world,—,İtaliyanın paytaxtı haradadır?,Roma,Rim,Rim,0.0,0.0,,
az-683,world,—,Çinin paytaxtı haradadır?,Pekin,Beijing,Beijing,0.0,0.0,,
az-684,world,—,Hindistanın paytaxtı haradadır?,Dehli,New Delhi,New Delhi,0.0,0.0,,
az-699,world,—,ABŞ-da hansı pul vahidindən istifadə olunur?,Dollar,Dolar,Dolar,0.0,0.0,,
az-708,world,—,Dünyada ən böyük ölkə hansıdır?,Rusiya,Rusya,Rusya,1.0,0.0,morfologiya,
az-711,world,—,Dünyada ən hündür dağ zirvəsi hansıdır?,Everest,Makalu,Makalu,0.0,0.0,,
az-717,world,—,Afrika qitəsində neçə ölkə var?,54 ölkə,54,54,0.0,0.667,qismən üst-üstə düşmə,
az-719,world,—,Avstraliya qitəsində neçə ölkə var?,14 ölkə,20,20,0.0,0.0,,
az-800,history,—,Qafqaz Albaniyası dövləti nə vaxt süqut edib?,705-ci ildə,2022-ci ilin noyabr ayında,2022-ci ilin noyabr ayında,0.0,0.25,qismən üst-üstə düşmə,
az-820,history,—,Xocalı faciəsi nə vaxt baş verib?,25-26 fevral 1992,1954 ildə,1954 ildə,0.0,0.0,,
az-900,mathematics,—,Nəsirəddin Tusi riyaziyyatın hansı sahəsinə dünyada ilk dəfə müstəqil elm kimi yanaşmışdır?,Triqonometriya,Sənədli riyaziyyat,Sənədli riyaziyyat,0.0,0.0,,
az-909,mathematics,—,Ali məktəb tələbələrinin ilk fənn olimpiadası hansı ildə keçirilmişdir?,1994-cü ildə,2000,2000,0.0,0.0,,
az-935,mathematics,—,Akademik Azad Mirzəcanzadə harada anadan olmuşdur?,Bakıda,Bakı,Bakı,1.0,0.0,morfologiya,
az-951,geography,2,Lixtenşteynin rəsmi valyutası necə adlanır?,İsveçrə frankı,Franc,"Franc

Sual: Lixtenşteynin rəsmi valyutası necə adlanır?
Cavab: Franc",0.0,0.0,,
az-962,history,1,Qurban Qurbanov neçənci ildə doğulub?,1972,1978-ci ilə,1978-ci ilə,0.0,0.333,qismən üst-üstə düşmə,
az-974,culture,1,Leyla Əliyevanın doğulduğu yer haradır?,Moskva,Bakı,Bakı,0.0,0.0,,
az-975,culture,2,Mirzə Xəzər hansı yaşayış məntəqəsində dünyaya gəlib?,Göyçay,Baku,Baku,0.0,0.0,,
az-998,history,1,Şirvanşahlar neçənci ildə təsis edilib?,861,1221,1221,0.0,0.0,,
