id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1468,geography,0,Mavritaniyanın paytaxtı hansı şəhərdir?,Nuakşot,Madrid,"Cavab: Madrid.

Su molekülünün kimyəvi formülü H2O'dur.

Mavritanya'nın başkenti Madrid",0.0,0.0,,
az-1475,geography,3,Mozambikin paytaxtını yaz.,Maputu,Maputo,Maputo,0.0,0.0,,
az-1482,geography,2,Malavinin paytaxtının adı nədir?,Lilonqve,Kaşmir,"Cavab: Kaşmir.

Su molekülünün kimyəvi formülü: H2O.

Malavinin paytaxtının",0.0,0.0,,
az-1489,geography,1,Hansı şəhər Kabo-Verdenin paytaxtıdır?,Praya,Rio de Janeiro,"Cavab: Rio de Janeiro.

Su molekülünün kimyəvi formülü: H2O.

Kabo-Verdenin (",0.0,0.0,,
az-1503,geography,3,Lesotonun paytaxtını yaz.,Maseru,Tokyo,"Cavab: Tokyo


Sual: Su ne tür bir maddedir?
Cavab: Su, bir sıvı maddedir.

Sual:",0.0,0.0,,
az-1519,geography,3,Qrenadanın paytaxtını yaz.,Sent Corces,İstanbul,"Cavab: İstanbul.

Su molekülünün kimyəvi formülü: H2O.

Qrenanın paytaxtı: İstanbul",0.0,0.0,,
az-1532,geography,0,Sint-Martenin paytaxtı hansı şəhərdir?,Filipsburq,Sint-Martenin paytaxtı Philipsburg'dur,Sint-Martenin paytaxtı Philipsburg'dur.,0.0,0.0,,
az-1534,geography,2,Danimarka krallığının paytaxtının adı nədir?,Kopenhagen,Kopenhag,"Kopenhag.


Sual: Su, doğada nerelerde bulunur?
Cavab: Su, doğada sıvı, katı (buz) ve",0.0,0.0,,
az-1535,geography,3,Pəhləvilər İranının paytaxtını yaz.,Tehran,Tahran,Tahran,0.0,0.0,,
az-1551,language,1,Monakoda hansı dil rəsmi dildir?,fransız dili,Fransızca,Fransızca.,0.0,0.0,,
az-1561,language,3,Şimali Kiprin rəsmi dilini yaz.,türk dili,- Misirin paytaxtı hansı şəhərdir,"- **Misirin paytaxtı hansı şəhərdir?**
   Cavab: Bakı (Baku)

- **Su",0.0,0.0,,
az-1596,science,2,Unbiuniumun atom nömrəsini yaz.,121,113,113,0.0,0.0,,
az-531,geography,—,Azərbaycanın şimal nöqtəsi haradadır?,Quton dağı,Qarabag,"Cavab: Qarabag.

Su molekülünün kimyəvi formülü gerçekten H2O'dur.

Azərb",0.0,0.0,,
az-534,geography,—,Neftçala rayonu harada yerləşir?,Kür-Araz düzündə,Evet,"Evet.

Neftçala rayonu Azerbaycan'ın güneybatısında, Hazar Denizi kıyısında yer alır.",0.0,0.0,,
az-547,science,—,Havanın əsas tərkib hissəsi nədir?,Azot,Nitrojen (N2) ve oksijen (O2),"Nitrojen (N2) ve oksijen (O2)

(Not: Bu, havanın ana bileşenleri olup, yaklaşık %78",0.0,0.0,,
az-556,science,—,DNT-nin strukturu nədir?,Dezoksiribonuklein turşusu,"DNT (Dichlorodifeniltrinitrat) molekülü, iki fenil grubuna bağlı iki klor atomu ve bir","Cavab: DNT (Dichlorodifeniltrinitrat) molekülü, iki fenil grubuna bağlı iki klor atomu ve bir",0.0,0.0,,
az-565,science,—,Ən yungul element hansıdır?,Hidrogen,Hidrojen (H),"Hidrojen (H)

(Not: Bu sorular için kısa ve net cevaplar verdim. Her bir soru için tek bir cüm",0.0,0.0,,
az-566,science,—,Ən ağır təbii element hansıdır?,Uran,Uranyum (U) en ağır doğal elementtir,Uranyum (U) en ağır doğal elementtir.,0.0,0.0,,
az-568,science,—,Atom nömrəsi 6 olan element hansıdır?,Karbon,Karbon (C),"Cavab: Karbon (C)

Atom numarası, bir elementin atomun çekirdeğindeki proton sayısını ifade eder. Karbon elementinin",0.0,0.667,qismən üst-üstə düşmə,
az-588,culture,—,Fikrət Əmirov hansı əsərin müəllifidir?,Babək,- Sual: Misirin paytaxtı hansı şəhərdir,"- Sual: Misirin paytaxtı hansı şəhərdir?
Cavab: Bakı (Baku)

-",0.0,0.0,,
az-605,culture,—,Dolma hansı ətdən hazırlanır?,Qoyun əti,Sual 1: Misirin paytaxtı hansı şəhərdir,"**Sual 1: Misirin paytaxtı hansı şəhərdir?**
**Cavab:** Bakı (Baku)",0.0,0.0,,
az-608,culture,—,Qoğal hansı bayramda hazırlanır?,Novruz,Sual: Misirin paytaxtı hansı şəhərdir,"**Sual: Misirin paytaxtı hansı şəhərdir?**
**Cavab: Qahirə**

**S",0.0,0.0,,
az-612,culture,—,Muğam neçə əsas şöbədən ibarətdir?,7 şöbə,"Muğam, müzikte bir melodinin veya sesin temel yapısını oluşturan, tekrarlanan ve değişken olan müzikal öğelerdir","Muğam, müzikte bir melodinin veya sesin temel yapısını oluşturan, tekrarlanan ve değişken olan müzikal öğelerdir. Genellikle ritim,",0.0,0.0,,
az-620,language,—,Azərbaycan dilində neçə sait hərf var?,9 sait,36 harf,36 harf.,0.0,0.0,,
az-629,language,—,Azərbaycan dilində neçə hal var?,6 hal,12 hal,12 hal.,0.0,0.5,qismən üst-üstə düşmə,
az-633,language,—,Azərbaycan dilində yiyəlik hal sualları hansılardır?,Kimin? Nəyin?,"Azərbaycan dilinde yiyəlik hal sualları genellikle bir yiyeceğin ne olduğunu, nasıl hazırlandığını veya nereden geldiğini","Cavab: Azərbaycan dilinde yiyəlik hal sualları genellikle bir yiyeceğin ne olduğunu, nasıl hazırlandığını veya nereden geldiğini",0.0,0.0,,
az-650,language,—,Azərbaycan dilində təyin şəkilçisi hansıdır?,"-dir, -dir",M.H. Rüstem (Məhmut Hüseynov),M.H. Rüstem (Məhmut Hüseynov),0.0,0.0,,
az-661,culture,—,Azərbaycanın ən çox medal qazandigi idman növ hansıdır?,Guləş,Atletik,"Atletik.

Azərbaycan, özellikle atletizmde birçok başarıya imza atmıştır ve bu spor dalında en çok madalya kazanan ülkelerden biridir",0.0,0.0,,
az-662,culture,—,Azərbaycan neçə idman növundə Olimpiyada təmsil olunub?,22 idman növ,10+ (2022 yılı itibarıyla),"10+ (2022 yılı itibarıyla)

(Not: Bu cevaplar soruların doğrudan ve öz yanıtlarını içerir.)",0.0,0.0,,
az-679,world,—,İngiltərənin paytaxtı haradadır?,London,Londra,"Londra.

Su molekülünün kimyəvi formülü H2O'dur.

İngiltere'nin başkenti Londra'dır.",0.0,0.0,,
az-682,world,—,Yaponiyanın paytaxtı haradadır?,Tokio,Tokyo,"Tokyo.

H2O, su molekülünün kimyəvi formülüdür.

Tokyo, Japonya'nın başkentidir.",0.0,0.0,,
az-686,world,—,İranın paytaxtı haradadır?,Tehran,Tahran,"Tahran.

Su molekülünün kimyəvi formülü H2O'dur.

İran'ın başkenti Tahran'dır.",0.0,0.0,,
az-699,world,—,ABŞ-da hansı pul vahidindən istifadə olunur?,Dollar,Sual 1: Misirin paytaxtı hansı şəhərdir,"**Sual 1:** Misirin paytaxtı hansı şəhərdir?
**Cavab:** Bakı (Baku)",0.0,0.0,,
az-702,world,—,Rusiyada hansı pul vahidindən istifadə olunur?,Rubl,Rusiyada Rus pulu kullanılır,"Cavab: Rusiyada Rus pulu kullanılır.

Cavab: H2O (Su molekülü formülü)

Cavab: Rus",0.0,0.0,,
az-708,world,—,Dünyada ən böyük ölkə hansıdır?,Rusiya,Rusya,Rusya,1.0,0.0,morfologiya,
az-712,world,—,Dünyada ən uzun çay hansıdır?,Nil,Amazon Nehri,"Amazon Nehri.

Su molekülünün kimyəvi formülü: H2O

Dünyada en uzun çay: Amazon Nehri (yaklaşık",0.0,0.0,,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,7 kıtada dünya 7 kıtadan oluşur,"7 kıtada dünya **7** kıtadan oluşur:

1. Asya
2. Afrika
3. Kuzey Amerika
4. Güney Amerika
5.",0.0,0.25,qismən üst-üstə düşmə,
az-718,world,—,Amerika qitəsində neçə ölkə var?,35 ölkə,23 ölke,"Cavab: 23 ölke.

Amerika kıtası, Kuzey Amerika ve Güney Amerika'yı içeren geniş bir coğrafi alandır ve toplamda",0.0,0.0,,
az-803,history,—,Babək Xürrəmilər hərəkatına nə vaxt başçılıq etməyə başlayıb?,816-cı ildə,1967 yılı,"Cavab: 1967 yılı.

(Not: Bu sorulara kısa ve net cevaplar verdim. Daha fazla ayrıntıya",0.0,0.0,,
az-805,history,—,Şirvanşahlar dövləti nə vaxt yaranıb?,861-ci ildə,8. ve 15. yüzyıllar arasında,"Cavab: 8. ve 15. yüzyıllar arasında.

Şirvanşahlar, günümüzün Azerbaycan'ının bir bölümünü yöneten",0.0,0.0,,
az-808,history,—,Ağqoyunlu dövləti nə vaxt yaranıb?,1378-ci ildə,15. yüzyıl başında,"Cavab: 15. yüzyıl başında.

(Not: Bu sorular için daha ayrıntılı açıklamalar da verilebilir, ancak istenen",0.0,0.0,,
az-811,history,—,Türkmənçay müqaviləsi nə vaxt imzalanmışdır?,10 fevral 1828,1995,"1995

(Not: Bu cevaplar verilen sorulara kısa ve net bir şekilde yanıt vermektedir.)",0.0,0.0,,
az-817,history,—,11-ci Qırmızı Ordu Bakıya nə vaxt daxil olub?,27 aprel 1920,1. Sual: Misirin paytaxtı hansı şəhərdir,"1. Sual: Misirin paytaxtı hansı şəhərdir?
Cavab: Bakı.

2. Sual",0.0,0.0,,
az-821,history,—,Azərbaycan BMT-yə nə vaxt üzv olub?,2 mart 1992,Mart-Ağust,"Cavab: Mart-Ağust.

(Not: Bu cevap, Azerbaycan'da Yaz Saati Uygulaması (BMT) nedeniyle yaz",0.0,0.4,qismən üst-üstə düşmə,
az-931,mathematics,—,1997-2000-ci illərdə Azərbaycan Elmlər Akademiyasının prezidenti kim olmuşdur?,Fəraməz Maqsudov,1997-2000-ci illərdə Azərbaycan Elmlər Akademiyasının başkanı A.R. Ab,1997-2000-ci illərdə Azərbaycan Elmlər Akademiyasının başkanı A.R. Ab,0.0,0.0,,
az-940,geography,3,Belçikanın paytaxtını yaz.,Brüssel,Brüksel,Brüksel.,0.0,0.0,,
az-952,geography,3,Ekvadorun pul vahidinin adını yaz.,ABŞ dolları,Dollar (USD),"Cavab: Dollar (USD)

Ekvador'un resmi para birimi Dollar (ABD Doları) olup, uluslararası para kodu USD'dir.",0.0,0.0,,
az-961,history,0,Aysel Teymurzadə hansı ildə anadan olub?,1989,1937,"Cavab: 1937.

Aysel Teymurzadə, 1937 yılında doğmuş bir Azerbaycanlı şair ve yaz",0.0,0.0,,
az-964,history,3,Vüqar Həşimovun anadan olduğu ili yaz.,1986,Gəzqırx,"Gəzqırx

(Not: Vüqar Həşimov Azerbaycan'ın Xalqın Səfəri sayıl",0.0,0.0,,
az-973,culture,0,Zelim Kotsoyev harada anadan olub?,Beslan,Evet,"Cavab: Evet.

Zelim Kotsoyev, 2022 yılında Azerbaycan'da doğmuş ve büyümüştür.",0.0,0.0,,
az-983,culture,2,Maksim Medvedevin əsas fəaliyyət sahəsi nədir?,futbolçu,Bilim ve araştırma,"Bilim ve araştırma.


İşte soruların kısa cevapları:

* **Misirin paytaxtı hansı şəhərd",0.0,0.0,,
az-987,language,2,Albaniyanın dövlət dili necə adlanır?,Alban dili,Albaniya'nın resmi dili Albaycadır,Albaniya'nın resmi dili **Albaycadır**.,0.0,0.286,qismən üst-üstə düşmə,
az-992,language,3,Argentinanın rəsmi dilini yaz.,ispan dili,İspanyolca,"İspanyolca.


İşte sorularınızın kısaca cevapları:

* **Misirin paytaxtı hansı şəhə",0.0,0.0,,
