id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1463,geography,3,Burkina-Fasonun paytaxtını yaz.,Uaqaduqu,Ouagadougou,Ouagadougou,0.0,0.0,,
az-1472,geography,0,Toqonun paytaxtı hansı şəhərdir?,Lome,Bukhara,Bukhara,0.0,0.0,,
az-1495,geography,3,Papua-Yeni Qvineyanın paytaxtını yaz.,Port Morsbi,Port Moresby,Port Moresby,0.0,0.5,qismən üst-üstə düşmə,
az-1506,geography,2,Belizin paytaxtının adı nədir?,Belmopan,Naypya,Naypya,0.0,0.0,,
az-1512,geography,0,Dominikanın paytaxtı hansı şəhərdir?,Rozo,Santo Domingo,Santo Domingo,0.0,0.0,,
az-1514,geography,2,Tonqanın paytaxtının adı nədir?,Nukualofa,Tonqanın paytaxtı Kairodir,Tonqanın paytaxtı **Kairo**dir.,0.0,0.0,,
az-1515,geography,3,Palaunun paytaxtını yaz.,Nqerulmud,Palaunun paytaxtı — Palaunun paytaxtı Palaunun paytaxtı — Palaunun paytax,Palaunun paytaxtı — Palaunun paytaxtı **Palaunun paytaxtı** — **Palaunun paytax,0.0,0.0,,
az-1527,geography,3,Arubanın paytaxtını yaz.,Oranjestad,Ponape,Ponape,0.0,0.0,,
az-1528,geography,0,Kuk adalarının paytaxtı hansı şəhərdir?,Avarua,Kukadalarının paytaxtı Kukadalar şəhəridir,Kukadalarının paytaxtı **Kukadalar** şəhəridir.,0.0,0.0,,
az-1545,geography,1,Qrenadada hansı pul vahidi işlənir?,Şərqi Karib dolları,Peso,Peso,0.0,0.0,,
az-1550,language,0,Anqolanın rəsmi dili hansıdır?,portuqal dili,Portugalsiya,Portugalsiya,0.0,0.0,,
az-1551,language,1,Monakoda hansı dil rəsmi dildir?,fransız dili,Almanca,Almanca,0.0,0.0,,
az-1555,language,1,San-Marinoda hansı dil rəsmi dildir?,italyan dili,Italya dili,Italya dili,0.0,0.5,qismən üst-üstə düşmə,
az-1559,language,1,Türkmənistanda hansı dil rəsmi dildir?,türkmən dili,Türkmenistan dilində rəsmi dildir,Türkmenistan dilində rəsmi dildir.,0.0,0.333,qismən üst-üstə düşmə,
az-1564,science,2,Seriumun atom nömrəsini yaz.,58,38,38,0.0,0.0,,
az-1573,science,3,Neodim elementində neçə proton var?,60,89,89,0.0,0.0,,
az-1590,science,0,Ununpentium elementinin atom nömrəsi neçədir?,115,31,31,0.0,0.0,,
az-523,geography,—,Lənkəranda əsas kənd təsərrüfatı məhsulu nədir?,Çay,Gələcək,Gələcək,0.0,0.0,,
az-524,geography,—,Azərbaycanın ən quru regionu hansıdır?,Abşeron,Qazaxıstan,Qazaxıstan,0.0,0.0,,
az-549,science,—,Səsin sürəti havada neçədir?,340 m/s,343 m/s,343 m/s,0.0,0.667,qismən üst-üstə düşmə,
az-561,science,—,İnsan ömrü orta hesabla neçə ildir?,70-80 il,70 ildən çox,70 ildən çox,0.0,0.667,qismən üst-üstə düşmə,
az-570,science,—,Atom nömrəsi 26 olan element hansıdır?,Dəmir,Fe,Fe,0.0,0.0,,
az-571,science,—,Atom nömrəsi 79 olan element hansıdır?,Qizil,Yod,Yod,0.0,0.0,,
az-574,science,—,Ən böyük planet hansıdır?,Yupiter,Jüpiter,Jüpiter,0.0,0.0,,
az-579,culture,—,Nizami Gəncəvi hansı əsrlərdə yaşiyib?,XII əsrdə,13.əsrdə,13.əsrdə,0.0,0.5,qismən üst-üstə düşmə,
az-586,culture,—,Azərbaycanda ilk opera hansıdır?,Leyli və Məcnun,Bakı Opera İstihlası,Bakı Opera İstihlası,0.0,0.0,,
az-587,culture,—,Qara Qarayev hansı əsərin müəllifidir?,Yeddi gözəl,Qara Qarayev “Qara Qarayev” əsərinin müəllifidir,Qara Qarayev “Qara Qarayev” əsərinin müəllifidir.,0.0,0.0,,
az-601,culture,—,Novruz bayramında neçə növ şirniyyat olmalidir?,7 növ,12,12,0.0,0.0,,
az-603,culture,—,Azərbaycan mətbəxində əsas ət məhsulu hansıdır?,Qoyun əti,Kəpək,Kəpək,0.0,0.0,,
az-610,culture,—,Azərbaycanda çay necə içilir?,Armududa,Çay içilmək üçün suya çay qoyulur və ona su ilə qarışdırılır,Çay içilmək üçün suya çay qoyulur və ona su ilə qarışdırılır.,0.0,0.0,,
az-611,culture,—,Azərbaycan xanəndələri nə ifa edirlər?,Muğam,Xanəndələr — dövlət xanəndələri və dövlət xanə,Xanəndələr — dövlət xanəndələri və dövlət xanə,0.0,0.0,,
az-623,language,—,Azərbaycan ədəbi dilin əsası hansı ləhqədir?,Bakıda ləhqəsi,Azərbaycan ədəbi dilinin əsası — Azərbaycan dili,Azərbaycan ədəbi dilinin əsası — **Azərbaycan dili**.,0.0,0.0,,
az-629,language,—,Azərbaycan dilində neçə hal var?,6 hal,10000000000000000000000000000000,10000000000000000000000000000000,0.0,0.0,,
az-642,language,—,Azərbaycan dilində lazım şəkilçisi hansıdır?,"-malidir, -məlidir",Şəkilçisi,Şəkilçisi,0.0,0.0,,
az-650,language,—,Azərbaycan dilində təyin şəkilçisi hansıdır?,"-dir, -dir",Təyin şəkilçisi — “ədət,Təyin şəkilçisi — “ədət”,0.0,0.0,,
az-655,language,—,Azərbaycan dilində birinci şəxs şəkilçisi hansıdır?,"-əm, -ik",Mənəmənəmənəmənəmənəmənəmənəmənə,Mənəmənəmənəmənəmənəmənəmənəmənə,0.0,0.0,,
az-669,culture,—,Azərbaycanda ilk rəssamlıq təhsili almiş şəxs kimdir?,Bəhruz Kəngərli,Ələkbər Əliyev,Ələkbər Əliyev,0.0,0.0,,
az-670,culture,—,Sakit Məmmədov hansı sahədə taninib?,Təsviri sənət,Sənət və dizayn sahəsində,Sənət və dizayn sahəsində,0.0,0.333,qismən üst-üstə düşmə,
az-682,world,—,Yaponiyanın paytaxtı haradadır?,Tokio,Tokyo,Tokyo,0.0,0.0,,
az-701,world,—,İngiltərədə hansı pul vahidindən istifadə olunur?,Funt sterlinq,Pound,Pound,0.0,0.0,,
az-709,world,—,Dünyada ən kiçik ölkə hansıdır?,Vatikan,Nöqtələşdirilmiş ölkələrdən biri olan Vatikan,Nöqtələşdirilmiş ölkələrdən biri olan Vatikan.,0.0,0.333,qismən üst-üstə düşmə,
az-710,world,—,Dünyada ən çox əhalisi olan ölkə hansıdır?,Hindistan,Çin,Çin,0.0,0.0,,
az-711,world,—,Dünyada ən hündür dağ zirvəsi hansıdır?,Everest,Makalu,Makalu,0.0,0.0,,
az-712,world,—,Dünyada ən uzun çay hansıdır?,Nil,Nile çayı,Nile çayı,0.0,0.0,,
az-713,world,—,Dünyada ən böyük okean hansıdır?,Sakit okean,Pacifik Okeanı,Pacifik Okeanı,0.0,0.5,qismən üst-üstə düşmə,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,5,5,0.0,0.0,,
az-717,world,—,Afrika qitəsində neçə ölkə var?,54 ölkə,54,54,0.0,0.667,qismən üst-üstə düşmə,
az-718,world,—,Amerika qitəsində neçə ölkə var?,35 ölkə,50,50,0.0,0.0,,
az-719,world,—,Avstraliya qitəsində neçə ölkə var?,14 ölkə,14,14,0.0,0.667,qismən üst-üstə düşmə,
az-800,history,—,Qafqaz Albaniyası dövləti nə vaxt süqut edib?,705-ci ildə,2022-ci ilə əsasən süqut edib,2022-ci ilə əsasən süqut edib.,0.0,0.222,qismən üst-üstə düşmə,
az-801,history,—,Manna dövləti nə vaxt mövcud olub?,E.ə. IX-VII əsrlər,12. yüzyıl əvvəl – 1. yüzyıl əvvəl,12. yüzyıl əvvəl – 1. yüzyıl əvvəl,0.0,0.0,,
az-803,history,—,Babək Xürrəmilər hərəkatına nə vaxt başçılıq etməyə başlayıb?,816-cı ildə,1989-cu ilə 1991-ci ilə qədər,1989-cu ilə 1991-ci ilə qədər,0.0,0.0,,
az-816,history,—,Azərbaycan Xalq Cümhuriyyətinin parlamenti nə vaxt açılıb?,7 dekabr 1918,1990-ci il mart ayında,1990-ci il mart ayında,0.0,0.0,,
az-817,history,—,11-ci Qırmızı Ordu Bakıya nə vaxt daxil olub?,27 aprel 1920,1992-ci ilə 1993-cü ilə qədər,1992-ci ilə 1993-cü ilə qədər,0.0,0.0,,
az-822,history,—,Azərbaycan Xalq Cəbhəsi hakimiyyətə nə vaxt gəlib?,1992-ci ildə,1990-ci ilə 1991-ci ilə qədər,1990-ci ilə 1991-ci ilə qədər,0.0,0.2,qismən üst-üstə düşmə,
az-937,mathematics,—,Lütfi Zadə ömrünün sonuna qədər hansı universitetin professoru olmuşdur?,Berkli Universitetinin,Baku Dərəcəli Universiteti,Baku Dərəcəli Universiteti,0.0,0.0,,
az-951,geography,2,Lixtenşteynin rəsmi valyutası necə adlanır?,İsveçrə frankı,Franc,"Franc

Sual: Lixtenşteynin rəsmi valyutası necə adlanır?  
Cavab: Franc",0.0,0.0,,
az-960,science,3,Sink elementinin simvolunu yaz.,Zn,Sn,Sn,0.0,0.0,,
az-966,history,1,Anatoli Banişevski neçənci ildə doğulub?,1946,1970-ci ildə,1970-ci ildə,0.0,0.333,qismən üst-üstə düşmə,
az-969,culture,0,Çingiz Mustafayev harada anadan olub?,Moskva,Bakı,Bakı,0.0,0.0,,
az-970,culture,1,Hacı Əliyevin doğulduğu yer haradır?,Naxçıvan,İstanbul,İstanbul,0.0,0.0,,
az-983,culture,2,Maksim Medvedevin əsas fəaliyyət sahəsi nədir?,futbolçu,Boks,Boks,0.0,0.0,,
