id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1050,language,0,Ebla dili hansı yazı sistemi ilə yazılır?,mixi yazı,Ебла тілі сына жазуымен жазылған,Ебла тілі сына жазуымен жазылған.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1052,language,2,Əfşar dilinin yazı sistemi hansıdır?,fars əlifbası,Араб,Араб,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1054,history,0,Gövhər ağa məscidinin memarı kimdir?,Kərbəlayı Səfixan Qarabaği,Мұхаммед Бин Қасим,Мұхаммед Бин Қасим,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1055,history,1,Müqəddəs Bakirə Məryəmin Məsum Hamiləliyi kilsəsi kimin layihəsidir?,İosif Ploşko,Мәсіхтің,Мәсіхтің.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1056,history,2,Azadlıq prospekti metrostansiyasının layihəsini kim hazırlayıb?,Elbay Qasımzadə,Азаттық проспекті метро станциясының дизайнын құрастырған сәулетш,Азаттық проспекті метро станциясының дизайнын құрастырған сәулетш,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1059,history,1,Azad qadın heykəli kimin layihəsidir?,Mikayıl Hüseynov,Азат қыз құдайының мүсінінің иесі - Афина,Азат қыз құдайының мүсінінің иесі - Афина.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1071,mathematics,—,İlk 20 natural ədədin cəmi neçədir?,210,Су молекуласының химиялық формуласы H2O,Су молекуласының химиялық формуласы H2O.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1080,mathematics,—,100-in bölənlərinin sayı neçədir?,9,100-дің бөлгіштерінің санын табу үшін оны,100-дің бөлгіштерінің санын табу үшін оны,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1083,mathematics,—,27 ilə 36-nin ƏKOB-u nədir?,108,Су молекуласының химиялық формуласы H2O,Су молекуласының химиялық формуласы H2O.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1110,mathematics,—,36 ədədinin neçə böləni var?,9,"36-ның бөлгіштері: 1, 2, 3, 4, 6, 9","36-ның бөлгіштері: 1, 2, 3, 4, 6, 9,",0.0,0.2,"kiril, zəncir bərpa etmir",
az-1113,mathematics,—,40 və 60 ədədlərinin ən kiçik ortaq bölünəni neçədir?,120,40 және 60 сандарының ең кіші ортақ еселігі 12,40 және 60 сандарының ең кіші ортақ еселігі 12,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1119,mathematics,—,68 ədədindən sonra gələn ilk sadə ədəd nədir?,71,Жауап: 71,Жауап: 71,0.0,0.667,"kiril, zəncir bərpa etmir",
az-1144,mathematics,—,5-ci sadə ədəd hansıdır?,11,5-ші жай сан 5,5-ші жай сан 5.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1149,mathematics,—,12 və 18 ədədlərinin ən kiçik ortaq bölünəni neçədir?,36,12 және 18 сандарының ең кіші ортақ еселігі 36,12 және 18 сандарының ең кіші ортақ еселігі 36,0.0,0.2,"kiril, zəncir bərpa etmir",
az-1183,mathematics,—,Daxili bucaqlarının cəmini tap: 20-bucaq.,3240,Сыртқы бұрыштардың қосындысы 20-бұрыш үші,Сыртқы бұрыштардың қосындысы 20-бұрыш үші,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1201,science,2,Manqanın atom nömrəsini yaz.,25,Манган атомының нөмірі 25,Манган атомының нөмірі 25.,0.0,0.4,"kiril, zəncir bərpa etmir",
az-1202,science,3,Nikel elementində neçə proton var?,28,"Никельдегі протондар саны оның атомдық нөміріне тең, ол 2","Никельдегі протондар саны оның атомдық нөміріне тең, ол 2",0.0,0.0,"kiril, zəncir bərpa etmir",
az-1212,science,1,Dövri cədvəldə Selen hansı nömrə ilə durur?,34,Селен 34-ші периодтық кесте нөмірінде орналасқан,Селен 34-ші периодтық кесте нөмірінде орналасқан.,0.0,0.25,"kiril, zəncir bərpa etmir",
az-1234,science,3,Astat elementində neçə proton var?,85,"Астаттың атомдық нөмірі 85, сондықтан оның 85 протоны","Астаттың атомдық нөмірі 85, сондықтан оның 85 протоны",0.0,0.222,"kiril, zəncir bərpa etmir",
az-1239,science,0,İndium elementinin atom nömrəsi neçədir?,49,Индиумның атомдық нөмірі 49,Индиумның атомдық нөмірі 49.,0.0,0.4,"kiril, zəncir bərpa etmir",
az-1242,science,3,Aktinium elementində neçə proton var?,89,Актinium элементінің протондарының саны оның атомдық нөміріне те,Актinium элементінің протондарының саны оның атомдық нөміріне те,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1273,world,1,İndoneziyada beynəlxalq telefon kodu hansıdır?,+62,Индонезияның бейнелік телефон коды 62,Индонезияның бейнелік телефон коды 62.,0.0,0.333,"kiril, zəncir bərpa etmir",
az-1277,world,1,Belarusda beynəlxalq telefon kodu hansıdır?,+375,Беларусьтегі халықаралық телефон коды 375,Беларусьтегі халықаралық телефон коды 375.,0.0,0.333,"kiril, zəncir bərpa etmir",
az-1282,world,2,Estoniyanın beynəlxalq telefon kodunu yaz.,+372,Эстонияның бейнелік телефон коды 372,Эстонияның бейнелік телефон коды 372.,0.0,0.333,"kiril, zəncir bərpa etmir",
az-1301,world,1,Malayziyada beynəlxalq telefon kodu hansıdır?,+60,Малайзияның халықаралық телефон коды 60,Малайзияның халықаралық телефон коды 60.,0.0,0.333,"kiril, zəncir bərpa etmir",
az-1306,world,2,Mərakeşin beynəlxalq telefon kodunu yaz.,+212,Мераки 00216,Мераки 00216,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1309,world,1,Andorrada beynəlxalq telefon kodu hansıdır?,+376,Андорра,Андорра,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1313,world,1,Sloveniyada beynəlxalq telefon kodu hansıdır?,+386,Словенияда бейнелік телефон коды 386,Словенияда бейнелік телефон коды 386.,0.0,0.333,"kiril, zəncir bərpa etmir",
az-1325,mathematics,—,4728 ədədinin rəqəmləri cəmi neçədir?,21,4+7+2+8 = 21,4+7+2+8 = 21,0.0,0.333,qismən üst-üstə düşmə,
az-1356,mathematics,—,1001 ədədi neçə müxtəlif sadə ədədə bölünür?,3,"1001 1001-ді 7-ге, 11-ге, 13-ке, 17","1001 1001-ді 7-ге, 11-ге, 13-ке, 17",0.0,0.0,"kiril, zəncir bərpa etmir",
az-1360,mathematics,—,15 saatlıq müddət neçə saniyə edir?,54000,15 сағатты секундқа айналдыру үшін алдымен сағатты минутқ,15 сағатты секундқа айналдыру үшін алдымен сағатты минутқ,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1385,mathematics,—,Üçbucağın üçüncü bucağını tap: 25 dərəcə və 110 dərəcə.,45,110 градус,110 градус,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1413,mathematics,—,630 sayının fərqli sadə vuruqlarının sayı neçədir?,4,630-дың әртүрлі жай көбейткіштерінің саны,630-дың әртүрлі жай көбейткіштерінің саны,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1440,geography,0,Uruqvayın paytaxtı hansı şəhərdir?,Montevideo,Копенгаген,Копенгаген,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1450,geography,2,İordaniyanın paytaxtının adı nədir?,Amman,Иорданияның астанасы Иерихон,Иорданияның астанасы Иерихон.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1462,geography,2,Özbəkistanın paytaxtının adı nədir?,Daşkənd,Ташкент,Ташкент,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1504,geography,0,Ficinin paytaxtı hansı şəhərdir?,Suva,Фицидің астанасы Фицидің астанасы Фицидің астанасы Фи,Фицидің астанасы Фицидің астанасы Фицидің астанасы Фи,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1506,geography,2,Belizin paytaxtının adı nədir?,Belmopan,Беларусь,Беларусь,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1520,geography,0,Kiribatinin paytaxtı hansı şəhərdir?,Cənubi Tarava,Каир,Каир,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1528,geography,0,Kuk adalarının paytaxtı hansı şəhərdir?,Avarua,"Понуто више питања, а жауље је","Понуто више питања, а жауље је:  
1. Египет – Каир",0.0,0.0,"kiril, zəncir bərpa etmir",
az-1543,geography,3,Palaunun pul vahidinin adını yaz.,ABŞ dolları,Паула,Паула,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1555,language,1,San-Marinoda hansı dil rəsmi dildir?,italyan dili,Сан-Мариноның ресми тілі итальян тілі,Сан-Мариноның ресми тілі итальян тілі.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1561,language,3,Şimali Kiprin rəsmi dilini yaz.,türk dili,Азәрбайжан,Азәрбайжан,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1565,science,3,Samarium elementində neçə proton var?,62,Самарий элементінің протондарының саны оның атомдық нөміріне,Самарий элементінің протондарының саны оның атомдық нөміріне,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1581,science,3,Berklium elementində neçə proton var?,97,Берклий элементінің протондарының саны оның атомдық нөміріне,Берклий элементінің протондарының саны оның атомдық нөміріне,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1591,science,1,Dövri cədvəldə Livermorium hansı nömrə ilə durur?,116,Ливерморий периодтық кестеде 113-ші нөмірде орналасқан,Ливерморий периодтық кестеде 113-ші нөмірде орналасқан.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-519,geography,—,Abşeron yarımadası harada yerləşir?,Xəzər dənizində,Абхазия,Абхазия,0.0,0.0,"kiril, zəncir bərpa etmir",
az-527,geography,—,Göygöl gölü harada yerləşir?,Kiçik Qafqazda,Грузияда,Грузияда,0.0,0.0,"kiril, zəncir bərpa etmir",
az-529,geography,—,Muğan düzü hansı çaylar arasindadir?,Kür və Araz,Муган дәлізі Азия мен Еуропа арасында орналасқан,Муган дәлізі Азия мен Еуропа арасында орналасқан.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-549,science,—,Səsin sürəti havada neçədir?,340 m/s,Сұрақ: Су молекуласының химиялық формуласы нәрседе,"Сұрақ: Су молекуласының химиялық формуласы нәрседе?  
Ж",0.0,0.0,"kiril, zəncir bərpa etmir",
az-557,science,—,İnsan bədənində neçə sümük var?,206 sümük,Сұрақ: Адам денесінде неше сүтқоректі бар,"Сұрақ: Адам денесінде неше сүтқоректі бар?  
Жауап:",0.0,0.0,"kiril, zəncir bərpa etmir",
az-576,science,—,Ən isti planet hansıdır?,Venera,Венера,Венера,0.0,0.0,yazı sistemi,
az-594,culture,—,Azərbaycanda xalçaçılıq nə vaxt yaranıb?,Qədim dövrlərdə,Азәрбайжанда халықаралық қарым-қатынастардың дам,Азәрбайжанда халықаралық қарым-қатынастардың дам,0.0,0.0,"kiril, zəncir bərpa etmir",
az-606,culture,—,Şəkərbura hansı bayramda hazırlanır?,Novruz,Шайтани,Шайтани,0.0,0.0,"kiril, zəncir bərpa etmir",
az-609,culture,—,Azərbaycanda çay məclisləri nə vaxt olur?,Hər gün,"Азәрбайжанда чай мәслихатлары кешкі уақытта, ә","Азәрбайжанда чай мәслихатлары кешкі уақытта, ә",0.0,0.0,"kiril, zəncir bərpa etmir",
az-610,culture,—,Azərbaycanda çay necə içilir?,Armududa,Чай қайнаған суға құйылады,Чай қайнаған суға құйылады.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-616,culture,—,İlk Azərbaycan filmi hansıdır?,Neft və milyonlar səltənətində,Азәрбайжан,Азәрбайжан,0.0,0.0,"kiril, zəncir bərpa etmir",
az-629,language,—,Azərbaycan dilində neçə hal var?,6 hal,4,4,0.0,0.0,,
az-630,language,—,Azərbaycan dilində yiyəlik hal hansıdır?,"-ning, -nig",Мәсіх,Мәсіх,0.0,0.0,"kiril, zəncir bərpa etmir",
az-640,language,—,Azərbaycan dilində gələcək zaman şəkilçisi hansıdır?,"-acaq, -əcək",Бакы,Бакы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-643,language,—,Azərbaycan dilində inkar şəkilçisi hansıdır?,"-ma, -mə",Инкар шəхсінің атауы — Иса,Инкар шəхсінің атауы — Иса.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-647,language,—,Azərbaycan dilində aidlik şəkilçisi hansıdır?,-ki,Айдаһар,Айдаһар,0.0,0.0,"kiril, zəncir bərpa etmir",
az-653,language,—,Azərbaycan dilində xəbər şəkilçisi cəmləndirmə nəyi bildirir?,Çıoxluq,Су молекуласының химиялық формуласы H2O,Су молекуласының химиялық формуласы H2O.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-677,world,—,İspaniyanın paytaxtı haradadır?,Madrid,Мадрид,Мадрид,0.0,0.0,yazı sistemi,
az-686,world,—,İranın paytaxtı haradadır?,Tehran,Тегеран,Тегеран,0.0,0.0,"kiril, zəncir bərpa etmir",
az-697,world,—,Belçikanın paytaxtı haradadır?,Brüssel,Брюссель,Брюссель,0.0,0.0,"kiril, zəncir bərpa etmir",
az-704,world,—,İranda hansı pul vahidindən istifadə olunur?,Rial,Томан,Томан,0.0,0.0,"kiril, zəncir bərpa etmir",
az-706,world,—,Çında hansı pul vahidindən istifadə olunur?,Yuan,Юань,Юань,0.0,0.0,yazı sistemi,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,195,195,0.0,0.0,,
az-715,world,—,Avropa qitəsində neçə ölkə var?,44 ölkə,27,27,0.0,0.0,,
az-803,history,—,Babək Xürrəmilər hərəkatına nə vaxt başçılıq etməyə başlayıb?,816-cı ildə,1969 жылы,1969 жылы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-805,history,—,Şirvanşahlar dövləti nə vaxt yaranıb?,861-ci ildə,Ширваншахлар дәуірі 1822-1829 жылдары құры,Ширваншахлар дәуірі 1822-1829 жылдары құры,0.0,0.0,"kiril, zəncir bərpa etmir",
az-806,history,—,Azərbaycan Atabəyləri dövləti nə vaxt yaranıb?,1136-cı ildə,Азәрбайжан Атабәйлəр дöвлəті 1991 жылы,Азәрбайжан Атабәйлəр дöвлəті 1991 жылы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-820,history,—,Xocalı faciəsi nə vaxt baş verib?,25-26 fevral 1992,Халықтық күйреу 1990 жылдардың басында басталды,Халықтық күйреу 1990 жылдардың басында басталды.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-928,mathematics,—,Nəsirəddin Tusi hansı şəhərdə rəsədxana tikdirmişdir?,Marağada,Каир,Каир,0.0,0.0,"kiril, zəncir bərpa etmir",
az-938,geography,1,Hansı şəhər İsveçrənin paytaxtıdır?,Bern,Стокгольм,Стокгольм,0.0,0.0,"kiril, zəncir bərpa etmir",
az-943,geography,2,İsrailin paytaxtının adı nədir?,Qüds,Тель-Авив,Тель-Авив,0.0,0.0,"kiril, zəncir bərpa etmir",
az-947,geography,2,Serbiyanın rəsmi valyutası necə adlanır?,Serb dinarı,Сербияның ресми валютасы динар деп аталады,Сербияның ресми валютасы динар деп аталады.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-965,history,0,Əzizə Mustafazadə hansı ildə anadan olub?,1969,1923,1923,0.0,0.0,,
az-967,history,2,Rəşad Sadıqovun doğum ili hansıdır?,1982,Рәшад Садықовтың туған жылын білу үшін ақпаратты і,Рәшад Садықовтың туған жылын білу үшін ақпаратты і,0.0,0.0,"kiril, zəncir bərpa etmir",
az-970,culture,1,Hacı Əliyevin doğulduğu yer haradır?,Naxçıvan,Мысырдың астанасы қай қала,"Мысырдың астанасы қай қала?  
Жауап: Каир  

Су молеку",0.0,0.0,"kiril, zəncir bərpa etmir",
az-971,culture,2,Tofiq Bəhramov hansı yaşayış məntəqəsində dünyaya gəlib?,Şuşa,Ташкент,Ташкент,0.0,0.0,"kiril, zəncir bərpa etmir",
az-987,language,2,Albaniyanın dövlət dili necə adlanır?,Alban dili,Албания,Албания,0.0,0.0,"kiril, zəncir bərpa etmir",
az-988,language,3,Çilinin rəsmi dilini yaz.,ispan dili,Испан тілі,Испан тілі,0.0,0.0,"kiril, zəncir bərpa etmir",
az-992,language,3,Argentinanın rəsmi dilini yaz.,ispan dili,Испан тілі,Испан тілі,0.0,0.0,"kiril, zəncir bərpa etmir",
