id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1262,science,3,Hansı alim Nobelium elementini kəşf etmişdir?,Qlenn Teodor Siborq,Nobel Fizika İnstitutu (Stokholm),Nobel Fizika İnstitutu (Stokholm),0.0,0.0,,
az-1263,science,0,Ununseptium elementini kim kəşf edib?,Yuri Oqanesyan,Rusiya Birləşdül Nüvə Tədqiqatları İnstitutu (,Rusiya Birləşdül Nüvə Tədqiqatları İnstitutu (,0.0,0.0,,
az-1316,world,0,Livanın telefon kodu nədir?,+961,+218,+218,0.0,0.0,,
az-1333,mathematics,—,777 sayının 29 sayına bölünməsindən alınan qalıq nədir?,23,777 = 29×26 + 23,"777 = 29×26 + 23

Qalıq: 23",0.0,0.4,qismən üst-üstə düşmə,
az-1362,mathematics,—,999 ədədini 31 ədədinə böldükdə qalıq neçə olur?,7,23,23,0.0,0.0,,
az-1391,mathematics,—,444 ədədi 7 ədədinə bölünəndə nə qədər qalıq qalır?,3,4,4,0.0,0.0,,
az-1394,mathematics,—,1122 ədədi neçə müxtəlif sadə ədədə bölünür?,4,1122 = 2 × 3 × 11 × 17,"1122 = 2 × 3 × 11 × 17

Cavab: 4",0.0,0.0,,
az-1420,mathematics,—,Qalığı hesabla: 555 ədədinin 14 ədədinə bölünməsi.,9,13,13,0.0,0.0,,
az-1423,mathematics,—,Fərqli sadə bölənlərin sayını tap: 2730.,5,"2730 = 2 × 3 × 5 × 7 × 13, sadə bölənlərin","2730 = 2 × 3 × 5 × 7 × 13, sadə bölənlərin",0.0,0.222,qismən üst-üstə düşmə,
az-1433,mathematics,—,858 ədədi neçə müxtəlif sadə ədədə bölünür?,4,858 = 2 × 3 × 11 × 13,"858 = 2 × 3 × 11 × 13

Cavab: 4",0.0,0.0,,
az-1459,geography,3,Paraqvayın paytaxtını yaz.,Asunson,Asunsion,Asunsion,0.0,0.0,,
az-1477,geography,1,Hansı şəhər Mərkəzi Afrika Respublikasının paytaxtıdır?,Bangi,Banqi,Banqi,0.0,0.0,,
az-1509,geography,1,Hansı şəhər Barbadosun paytaxtıdır?,Brictaun,Bridgetown,Bridgetown,0.0,0.0,,
az-1518,geography,2,Trinidad və Tobaqonun paytaxtının adı nədir?,Port-of-Speyn,Port-of-Spain,Port-of-Spain,0.0,0.667,qismən üst-üstə düşmə,
az-1524,geography,0,Marşall adalarının paytaxtı hansı şəhərdir?,Macuro,Majuro,Majuro,0.0,0.0,,
az-1532,geography,0,Sint-Martenin paytaxtı hansı şəhərdir?,Filipsburq,Marigot,Marigot,0.0,0.0,,
az-1558,language,0,Butanın rəsmi dili hansıdır?,Dzonqxa,Dzongxa,Dzongxa,0.0,0.0,,
az-1560,language,2,Surinamın dövlət dili necə adlanır?,Niderland dili,Holland dili,Holland dili,0.0,0.5,qismən üst-üstə düşmə,
az-508,geography,—,Azərbaycanda neçə milli park var?,10 milli park,11,11,0.0,0.0,,
az-513,geography,—,Talış dağları harada yerləşir?,Cənub-şərqdə,Cənub-Şərqi Azərbaycanda,Cənub-Şərqi Azərbaycanda,0.0,0.4,qismən üst-üstə düşmə,
az-533,geography,—,Azərbaycanın şərq nöqtəsi haradadır?,Şah dili,Qıraq burnu (Abşeron yarımadası),Qıraq burnu (Abşeron yarımadası),0.0,0.0,,
az-536,geography,—,Quba rayonu hansı dağların ətrafındadır?,Böyük Qafqaz,Qafqaz dağları,Qafqaz dağları,0.0,0.5,qismən üst-üstə düşmə,
az-549,science,—,Səsin sürəti havada neçədir?,340 m/s,343 m/s,343 m/s,0.0,0.667,qismən üst-üstə düşmə,
az-556,science,—,DNT-nin strukturu nədir?,Dezoksiribonuklein turşusu,İkiqat spiral (double helix),İkiqat spiral (double helix),0.0,0.0,,
az-570,science,—,Atom nömrəsi 26 olan element hansıdır?,Dəmir,Dəmir (Fe),Dəmir (Fe),0.0,0.667,qismən üst-üstə düşmə,
az-573,science,—,Neçə planet var?,8 planet,8,8,0.0,0.667,qismən üst-üstə düşmə,
az-616,culture,—,İlk Azərbaycan filmi hansıdır?,Neft və milyonlar səltənətində,Neft mədənlərində vaqonların hərəkəti,"""Neft mədənlərində vaqonların hərəkəti""",0.0,0.25,qismən üst-üstə düşmə,
az-619,language,—,Azərbaycan əlifbasinda neçə hərf var?,32 hərf,32,32,0.0,0.667,qismən üst-üstə düşmə,
az-626,language,—,Azərbaycan dilində isim nədir?,Ad bildirən söz,"Əşyanın, şəxsin və ya varlığın adını bildirən söz növü","Əşyanın, şəxsin və ya varlığın adını bildirən söz növü",0.0,0.333,qismən üst-üstə düşmə,
az-634,language,—,Azərbaycan dilində yiyəlik hal nəyi bildirir?,Malikiyyət,Mənsubiyyəti,Mənsubiyyəti,0.0,0.0,,
az-639,language,—,Azərbaycan dilində indiki zaman şəkilçisi hansıdır?,"-ir, -ur",-yır/-ir/-ur/-ür,-yır/-ir/-ur/-ür,0.0,0.667,qismən üst-üstə düşmə,
az-645,language,—,Azərbaycan dilində yaxinlaşdirma şəkilçisi hansıdır?,"-imi, -umu",-laş,-laş,0.0,0.0,,
az-648,language,—,Azərbaycan dilində qeyri-muəyyənlik şəkilçisi hansıdır?,"-sa, -sə",-dır,-dır,0.0,0.0,,
az-649,language,—,Azərbaycan dilində qeyri-muəyyənlik nəyi bildirir?,Bilinməyənlik,"Qeyri-müəyyən şəxs, əşya və ya hadisəni","Qeyri-müəyyən şəxs, əşya və ya hadisəni",0.0,0.0,,
az-653,language,—,Azərbaycan dilində xəbər şəkilçisi cəmləndirmə nəyi bildirir?,Çıoxluq,Şəxs və kəmiyyəti bildirir,Şəxs və kəmiyyəti bildirir,0.0,0.0,,
az-654,language,—,Azərbaycan dilində şəxs şəkilçiləri neçədir?,6 şəxs,6,6,0.0,0.667,qismən üst-üstə düşmə,
az-655,language,—,Azərbaycan dilində birinci şəxs şəkilçisi hansıdır?,"-əm, -ik",-am/-əm,-am/-əm,0.0,0.5,qismən üst-üstə düşmə,
az-670,culture,—,Sakit Məmmədov hansı sahədə taninib?,Təsviri sənət,Musiqi,Musiqi,0.0,0.0,,
az-672,culture,—,Azərbaycan Milli İncəsənət Muzeyi haradadır?,Bakıda,Bakı,Bakı,1.0,0.0,morfologiya,
az-679,world,—,İngiltərənin paytaxtı haradadır?,London,Londra,Londra,0.0,0.0,,
az-684,world,—,Hindistanın paytaxtı haradadır?,Dehli,Yeni Dehli,Yeni Dehli,0.0,0.667,qismən üst-üstə düşmə,
az-703,world,—,Turkiyədə hansı pul vahidindən istifadə olunur?,Türk liri,Türk lirəsi,Türk lirəsi,1.0,0.5,morfologiya,
az-704,world,—,İranda hansı pul vahidindən istifadə olunur?,Rial,İran rialı,İran rialı,0.0,0.667,qismən üst-üstə düşmə,
az-710,world,—,Dünyada ən çox əhalisi olan ölkə hansıdır?,Hindistan,Çin,Çin,0.0,0.0,,
az-712,world,—,Dünyada ən uzun çay hansıdır?,Nil,Nil çayı,Nil çayı,0.0,0.667,qismən üst-üstə düşmə,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,7,7,0.0,0.667,qismən üst-üstə düşmə,
az-715,world,—,Avropa qitəsində neçə ölkə var?,44 ölkə,44,44,0.0,0.667,qismən üst-üstə düşmə,
az-717,world,—,Afrika qitəsində neçə ölkə var?,54 ölkə,54,54,0.0,0.667,qismən üst-üstə düşmə,
az-718,world,—,Amerika qitəsində neçə ölkə var?,35 ölkə,35,35,0.0,0.667,qismən üst-üstə düşmə,
az-719,world,—,Avstraliya qitəsində neçə ölkə var?,14 ölkə,1,1,0.0,0.0,,
az-720,world,—,Antarktida qitəsində neçə ölkə var?,0 ölkə,0,0,0.0,0.667,qismən üst-üstə düşmə,
az-802,history,—,Atropatena dövləti nə vaxt yaradılıb?,E.ə. 323-cü ildə,Eramızdan əvvəl 321-ci il,Eramızdan əvvəl 321-ci il,0.0,0.0,,
az-808,history,—,Ağqoyunlu dövləti nə vaxt yaranıb?,1378-ci ildə,1378,1378,0.0,0.5,qismən üst-üstə düşmə,
az-810,history,—,Gülüstan müqaviləsi nə vaxt imzalanmışdır?,12 oktyabr 1813,1813,1813,0.0,0.5,qismən üst-üstə düşmə,
az-814,history,—,H.Z. Tağıyevin qızlar məktəbi nə vaxt açılıb?,1901-ci ildə,1901,1901,0.0,0.5,qismən üst-üstə düşmə,
az-819,history,—,Azərbaycan müstəqilliyini nə vaxt bərpa etmişdir?,1991-ci ildə,18 oktyabr 1991,18 oktyabr 1991,0.0,0.333,qismən üst-üstə düşmə,
az-822,history,—,Azərbaycan Xalq Cəbhəsi hakimiyyətə nə vaxt gəlib?,1992-ci ildə,1992,1992,0.0,0.5,qismən üst-üstə düşmə,
az-904,mathematics,—,Riyaziyyat və Mexanika İnstitutu nə vaxt yaradılmışdır?,1959-cu ildə,1959,1959,0.0,0.5,qismən üst-üstə düşmə,
az-908,mathematics,—,Akademik Əşrəf Hüseynov hansı universitetdə çalışmışdır?,Bakı Dövlət Universitetində,Bakı Dövlət Universiteti,Bakı Dövlət Universiteti,1.0,0.667,morfologiya,
az-922,mathematics,—,Pi ədədi çevrənin uzunluğunun hansı kəmiyyətə olan nisbətidir?,Diametrinə,Diametr,Diametr,1.0,0.0,morfologiya,
az-924,mathematics,—,Evklidin ərəbləşdirilmiş adı necədir?,Öqlidis,İqlidis,İqlidis,0.0,0.0,,
az-926,mathematics,—,Cəbr sözü hansı dildən götürülmüşdür?,Ərəb dilindən,Ərəb,Ərəb,0.0,0.667,qismən üst-üstə düşmə,
az-930,mathematics,—,Xəzər Universiteti hansı ildə təsis edilmişdir?,1991-ci ildə,1991,1991,0.0,0.5,qismən üst-üstə düşmə,
az-935,mathematics,—,Akademik Azad Mirzəcanzadə harada anadan olmuşdur?,Bakıda,Bakı,Bakı,1.0,0.0,morfologiya,
az-939,geography,2,Albaniyanın paytaxtının adı nədir?,Tirana,Tiranə,Tiranə,1.0,0.0,morfologiya,
az-948,geography,3,Perunun pul vahidinin adını yaz.,Nuevo sol,Sol,Sol,0.0,0.667,qismən üst-üstə düşmə,
az-949,geography,0,Madaqaskarın pul vahidi nədir?,Ariari,Malaqaş ariarisi,Malaqaş ariarisi,0.0,0.667,qismən üst-üstə düşmə,
az-961,history,0,Aysel Teymurzadə hansı ildə anadan olub?,1989,1984,1984,0.0,0.0,,
az-962,history,1,Qurban Qurbanov neçənci ildə doğulub?,1972,1966,1966,0.0,0.0,,
az-967,history,2,Rəşad Sadıqovun doğum ili hansıdır?,1982,1993,1993,0.0,0.0,,
az-972,culture,3,JIVAnın doğum yerini yaz.,Moskva,Malaziya,Malaziya,0.0,0.0,,
az-973,culture,0,Zelim Kotsoyev harada anadan olub?,Beslan,Vladiqafqaz,Vladiqafqaz,0.0,0.0,,
az-980,culture,3,Cesika Qədirovanın peşəsini yaz.,gimnast,Müğənni,Müğənni,0.0,0.0,,
