id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-674,culture,—,Azərbaycanda mənzərə janrinin əsasini kim qoyub?,Bəhruz Kəngərli,Xosruddin Xətilлов (Xosruddin Xətilлов) — Azərbaycanda m,Cavab: Xosruddin Xətilлов (Xosruddin Xətilлов) — Azərbaycanda m,0.0,0.0,"kiril, zəncir bərpa etmir",
az-681,world,—,ABŞ-ın paytaxtı haradadır?,Vaşinqton,Washington D.C,Washington D.C.,0.0,0.0,,
az-686,world,—,İranın paytaxtı haradadır?,Tehran,Тبریز,Тبریز,0.0,0.0,"kiril, zəncir bərpa etmir",
az-698,world,—,Fransada hansı pul vahidindən istifadə olunur?,Avro,Euro,Euro.,0.0,0.0,,
az-699,world,—,ABŞ-da hansı pul vahidindən istifadə olunur?,Dollar,Dollar (USD),Dollar (USD),0.0,0.667,qismən üst-üstə düşmə,
az-703,world,—,Turkiyədə hansı pul vahidindən istifadə olunur?,Türk liri,TL (Turklaq),TL (Turklaq),0.0,0.0,,
az-712,world,—,Dünyada ən uzun çay hansıdır?,Nil,Амазонка,Амазонка,0.0,0.0,"kiril, zəncir bərpa etmir",
az-714,world,—,Dünyada neçə qitə var?,7 qitə,6,6,0.0,0.0,,
az-719,world,—,Avstraliya qitəsində neçə ölkə var?,14 ölkə,15,15,0.0,0.0,,
az-803,history,—,Babək Xürrəmilər hərəkatına nə vaxt başçılıq etməyə başlayıb?,816-cı ildə,1948-ci ildə,1948-ci ildə.,0.0,0.333,qismən üst-üstə düşmə,
az-806,history,—,Azərbaycan Atabəyləri dövləti nə vaxt yaranıb?,1136-cı ildə,1918-ci ildə Azərbaycan Atabəyləri dövləti yaranmışdır,1918-ci ildə Azərbaycan Atabəyləri dövləti yaranmışdır.,0.0,0.2,qismən üst-üstə düşmə,
az-813,history,—,Azərbaycanda ilk neft quyusu nə vaxt qazılıb?,1871-ci ildə,1948-ci ildə Azərbaycanda ilk neft quyusu qazılıb,1948-ci ildə Azərbaycanda ilk neft quyusu qazılıb.,0.0,0.364,qismən üst-üstə düşmə,
az-814,history,—,H.Z. Tağıyevin qızlar məktəbi nə vaxt açılıb?,1901-ci ildə,1948-ci ildə,1948-ci ildə.,0.0,0.667,qismən üst-üstə düşmə,
az-819,history,—,Azərbaycan müstəqilliyini nə vaxt bərpa etmişdir?,1991-ci ildə,1991-ci ilin 19-yanvarında,1991-ci ilin 19-yanvarında.,0.0,0.5,qismən üst-üstə düşmə,
az-821,history,—,Azərbaycan BMT-yə nə vaxt üzv olub?,2 mart 1992,1999-ci ildə Azərbaycan BMT-yə qəbul edilib,1999-ci ildə Azərbaycan BMT-yə qəbul edilib.,0.0,0.0,,
az-902,mathematics,—,Qeyri-səlis məntiq nəzəriyyəsinin banisi kimdir?,Lütfi Zadə,Гёдель,Гёдель,0.0,0.0,"kiril, zəncir bərpa etmir",
az-909,mathematics,—,Ali məktəb tələbələrinin ilk fənn olimpiadası hansı ildə keçirilmişdir?,1994-cü ildə,1999,1999,0.0,0.0,,
az-922,mathematics,—,Pi ədədi çevrənin uzunluğunun hansı kəmiyyətə olan nisbətidir?,Diametrinə,Pi ədədi çevrənin uzunluğunun (C) radiusuna (r) olan nisbətidir,"Pi ədədi çevrənin uzunluğunun (C) radiusuna (r) olan nisbətidir.  
C",0.0,0.0,,
az-932,mathematics,—,Akademik Fəraməz Maqsudov harada anadan olmuşdur?,Naxçıvanda,"Azerbaijan, Sumqayıt","Azerbaijan, Sumqayıt.",0.0,0.0,,
az-934,mathematics,—,Azərbaycanın sabiq təhsil naziri olmuş riyaziyyatçı kimdir?,Misir Mərdanov,Sərgən Əbdullayev,Sərgən Əbdullayev,0.0,0.0,,
az-943,geography,2,İsrailin paytaxtının adı nədir?,Qüds,Йерушалим,Йерушалим,0.0,0.0,"kiril, zəncir bərpa etmir",
az-963,history,2,Vahid Ələkbərovun doğum ili hansıdır?,1950,1929,1929,0.0,0.0,,
az-964,history,3,Vüqar Həşimovun anadan olduğu ili yaz.,1986,1929,1929,0.0,0.0,,
az-987,language,2,Albaniyanın dövlət dili necə adlanır?,Alban dili,Albaniyada dövlət dili — Albanian (Albanian language),Albaniyada dövlət dili — **Albanian** (Albanian language).,0.0,0.25,qismən üst-üstə düşmə,
az-994,history,1,Bakı quberniyası neçənci ildə təsis edilib?,1859,1991-ci il,1991-ci il.,0.0,0.333,qismən üst-üstə düşmə,
az-995,history,2,Müzəffərilərin yaranma ili hansıdır?,1314,1173,1173,0.0,0.0,,
