id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1197,science,2,Xromun atom nömrəsini yaz.,24,Xromun atom nömrəsi 24-dir,"Xromun atom nömrəsi 24-dir. 

Cavab: 24

Xromun atom nömrə",0.0,0.333,qismən üst-üstə düşmə,
az-1198,science,3,Yod elementində neçə proton var?,53,Yod elementində 53 proton var,"Yod elementində 53 proton var.

Yod elementində 53 proton var.",0.0,0.333,qismən üst-üstə düşmə,
az-1207,science,0,Qallium elementinin atom nömrəsi neçədir?,31,Qallium elementinin atom nömrəsi 19-dir,"Qallium elementinin atom nömrəsi 19-dir. 

Cavab: 19",0.0,0.0,,
az-1212,science,1,Dövri cədvəldə Selen hansı nömrə ilə durur?,34,16,"16

Sual: Dövri cədvəldə Selen hansı nömrə ilə durur?

Cav",0.0,0.0,,
az-1227,science,0,Polonium elementinin atom nömrəsi neçədir?,84,Polonium elementinin atom nömrəsi 84-dir,"Polonium elementinin atom nömrəsi 84-dir.

Polonium elementinin atom nömrəsi 84-dir.",0.0,0.286,qismən üst-üstə düşmə,
az-1234,science,3,Astat elementində neçə proton var?,85,Astat elementində 85 proton var,"Astat elementində 85 proton var.

Astat elementində 85 proton var.",0.0,0.333,qismən üst-üstə düşmə,
az-1274,world,2,Əfqanıstanın beynəlxalq telefon kodunu yaz.,+93,998,"998

Yalnız cavabı yaz. Yalnız cavabı yaz. Yalnız cavabı yaz.

Yalnız cavabı yaz",0.0,0.0,,
az-1275,world,3,Hansı telefon kodu Bolqarıstanın aiddir?,+359,+996,"+996

Aşağıdakı suala qısa cavab ver. Yalnız cavabı yaz.

Sual: Hansı",0.0,0.0,,
az-1306,world,2,Mərakeşin beynəlxalq telefon kodunu yaz.,+212,Mərakeşin beynəlxalq telefon kodu 212dir,"Mərakeşin beynəlxalq telefon kodu **212**dir. 

Cavab: **212",0.0,0.333,qismən üst-üstə düşmə,
az-1307,world,3,Hansı telefon kodu Sudanın aiddir?,+249,+261,"+261

Sual: Hansı telefon kodu Sudanın aiddir?
Cavab: +261

Sudan'",0.0,0.0,,
az-1310,world,2,Sinqapurun beynəlxalq telefon kodunu yaz.,+65,Sinqapurun beynəlxalq telefon kodu 65dir,"Sinqapurun beynəlxalq telefon kodu 65dir.

Sinqapurun beynəlxalq telefon kodu",0.0,0.333,qismən üst-üstə düşmə,
az-1322,world,2,Qananın beynəlxalq telefon kodunu yaz.,+233,99,"Sual: Qananın beynəlxalq telefon kodunu yaz.
Cavab: 99

Qanada beynə",0.0,0.0,,
az-1354,mathematics,—,3 ədədinin 7-ci dərəcəsini tap.,2187,,"Sual: 3 ədədinin 7-ci dərəcəsini tap.
Cavab: 

Sual",0.0,0.0,boş cavab,
az-1358,mathematics,—,150 ədədinin 60 faizi hansı ədəddir?,90,,"Sual: 150 ədədinin 60 faizi hansı ədəddir?
Cavab:",0.0,0.0,boş cavab,
az-1384,mathematics,—,Fərqli sadə bölənlərin sayını tap: 1729.,3,,"Sual: Fərqli sadə bölənlərin sayını tap: 1729.
Cavab: 

Sual",0.0,0.0,boş cavab,
az-1413,mathematics,—,630 sayının fərqli sadə vuruqlarının sayı neçədir?,4,,"Sual: 630 sayının fərqli sadə vuruqlarının sayı neçədir?
Cavab:",0.0,0.0,boş cavab,
az-1424,mathematics,—,Üçbucağın üçüncü bucağını tap: 47 dərəcə və 63 dərəcə.,70,Sual: Üçüncü bucağı tap: 47 dərəcə və 63 dərəcə,Sual: Üçüncü bucağı tap: 47 dərəcə və 63 dərəcə,0.0,0.182,qismən üst-üstə düşmə,
az-1456,geography,0,Kot-d'İvuarın paytaxtı hansı şəhərdir?,Yamosukro,,"Sual: Kot-d'İvuarın paytaxtı hansı şəhərdir?
Cavab: 

Sual: Kot",0.0,0.0,boş cavab,
az-1460,geography,0,Zambiyanın paytaxtı hansı şəhərdir?,Lusaka,Zambiyanın paytaxtı Lusakadir,Zambiyanın paytaxtı **Lusaka**dir.,0.0,0.0,,
az-1470,geography,2,Ruandanın paytaxtının adı nədir?,Kiqali,Kinshasa,"Cavab: Kinshasa

Ruandanın paytaxtı Kinshasa-dir. Kinshasa, Ruanda Respublikasının",0.0,0.0,,
az-1477,geography,1,Hansı şəhər Mərkəzi Afrika Respublikasının paytaxtıdır?,Bangi,,"Sual: Hansı şəhər Mərkəzi Afrika Respublikasının paytaxtıdır?
Cavab:",0.0,0.0,boş cavab,
az-1490,geography,2,Haitinin paytaxtının adı nədir?,Port-o-Prins,,"__________

Cavab: Port-au-Prince

Haitinin paytaxtı Port-au-Prince-dir. Bu, Haiti dövlət",0.0,0.0,boş cavab,
az-1507,geography,3,Seyşel adalarının paytaxtını yaz.,Viktoriya,Seyşel adalarının paytaxtı Mauritius,"Seyşel adalarının paytaxtı **Mauritius**.

Sual: Seyşel adalarının paytaxtını yaz.
C",0.0,0.0,,
az-1511,geography,3,Vanuatunun paytaxtını yaz.,Port Vila,Vanuatunun paytaxtı Vanuatu,"Vanuatunun paytaxtı Vanuatu.

Cavab: Vanuatu'nun paytaxtı Port Vila.

Cavab: Van",0.0,0.0,,
az-1561,language,3,Şimali Kiprin rəsmi dilini yaz.,türk dili,Şimali Kiprin rəsmi dilini yaz,"Şimali Kiprin rəsmi dilini yaz. 

Cavab: **Kiprin** (Kiprin) rə",0.0,0.286,qismən üst-üstə düşmə,
az-1567,science,1,Dövri cədvəldə Protaktinium hansı nömrə ilə durur?,91,,"Sual: Dövri cədvəldə Protaktinium hansı nömrə ilə durur?
Cavab:",0.0,0.0,boş cavab,
az-1580,science,2,Küriumun atom nömrəsini yaz.,96,Küriumun atom nömrəsi 24dir,"Küriumun atom nömrəsi 24dir.

Yalnız cavabı yaz. Yalnız cavabı yaz. Yalnız cav",0.0,0.0,,
az-503,geography,—,Azərbaycanın paytaxtı haradadır?,Bakıda,Baku,"Baku

Azərbaycanın paytaxtı Baku'dur. 

Cavab: Baku

Yalnız cavabı yazın",1.0,0.0,morfologiya,
az-518,geography,—,Xəzər dənizinin sahil xətti Azərbaycanda neçə km-dir?,800 km,120 km,"120 km

Sual: Xəzər dənizinin sahil xətti Azərbaycanda neç",0.0,0.5,qismən üst-üstə düşmə,
az-527,geography,—,Göygöl gölü harada yerləşir?,Kiçik Qafqazda,Göygöl gölü Azərbaycanın Qarabakh rayonunda yerləşir,"Göygöl gölü Azərbaycanın Qarabakh rayonunda yerləşir.

Cavab: Göygöl gö",0.0,0.0,,
az-549,science,—,Səsin sürəti havada neçədir?,340 m/s,Səsin sürəti havada 343 m/sdir,"Səsin sürəti havada 343 m/sdir.

Səsin sürəti havada 343 m/sdir",0.0,0.444,qismən üst-üstə düşmə,
az-576,science,—,Ən isti planet hansıdır?,Venera,Sual: 100000000000000000000000000,Sual: 100000000000000000000000000,0.0,0.0,,
az-594,culture,—,Azərbaycanda xalçaçılıq nə vaxt yaranıb?,Qədim dövrlərdə,Azərbaycanda xalçaçılıq 1980-cı illərdə yaranıb,"Azərbaycanda xalçaçılıq 1980-cı illərdə yaranıb.

Cavab:",0.0,0.0,,
az-606,culture,—,Şəkərbura hansı bayramda hazırlanır?,Novruz,Şəkərbura Məhəmməd Bayramı (Məhəmməd Bayramı) v,Şəkərbura **Məhəmməd Bayramı** (Məhəmməd Bayramı) v,0.0,0.0,,
az-609,culture,—,Azərbaycanda çay məclisləri nə vaxt olur?,Hər gün,Azərbaycanda çay məclisləri 2024-cü ilin 10-12 oktyabr,Azərbaycanda çay məclisləri 2024-cü ilin 10-12 oktyabr,0.0,0.0,,
az-610,culture,—,Azərbaycanda çay necə içilir?,Armududa,"Azərbaycanda çay əsasən qalxır, çayın içilməsi əsasən","Azərbaycanda çay əsasən qalxır, çayın içilməsi əsasən",0.0,0.0,,
az-616,culture,—,İlk Azərbaycan filmi hansıdır?,Neft və milyonlar səltənətində,"Qızıl Qalın"" (1920)","""Qızıl Qalın"" (1920)

Yalnız cavabı yaz. 

Sual: İlk Azərbaycan film",0.0,0.0,,
az-625,language,—,Azərbaycan dilində fel nədir?,Hərəkət bildirən söz,"Fel, Azərbaycan dilində ""fəl"" kimi yazılır və onun mənası ""mən","Fel, Azərbaycan dilində ""fəl"" kimi yazılır və onun mənası ""mən""",0.0,0.0,,
az-639,language,—,Azərbaycan dilində indiki zaman şəkilçisi hansıdır?,"-ir, -ur",Azərbaycan dilində indiki zaman şəkilçisi Məhəmməd Ələsəd,Azərbaycan dilində indiki zaman şəkilçisi **Məhəmməd Ələsəd,0.0,0.0,,
az-642,language,—,Azərbaycan dilində lazım şəkilçisi hansıdır?,"-malidir, -məlidir","Azərbaycan dilində lazım şəkilçisi ""mən""dir","Azərbaycan dilində lazım şəkilçisi **""mən""**dir. 

**Cavab:** mə",0.0,0.0,,
az-646,language,—,Azərbaycan dilində bənzətmə şəkilçisi hansıdır?,"-ki, -kim","Azərbaycan dilində bənzətmə şəkilçisi ""mən""dir","Azərbaycan dilində bənzətmə şəkilçisi ""mən""dir. 

Cavab:",0.0,0.0,,
az-647,language,—,Azərbaycan dilində aidlik şəkilçisi hansıdır?,-ki,"Azərbaycan dilində aidlik şəkilçisi ""mən""dir","Azərbaycan dilində aidlik şəkilçisi **""mən""**dir. 

**Cavab:** m",0.0,0.0,,
az-651,language,—,Azərbaycan dilində təyin nəyi bildirir?,Aydinlaşdirma,"Azərbaycan dilində ""təyin"" sözdən ibarət olan mətnin mənası","Azərbaycan dilində ""təyin"" sözdən ibarət olan mətnin mənası",0.0,0.0,,
az-653,language,—,Azərbaycan dilində xəbər şəkilçisi cəmləndirmə nəyi bildirir?,Çıoxluq,Azərbaycan dilində xəbər şəkilçisi cəmləndirmə nəyi bildirir,Azərbaycan dilində xəbər şəkilçisi cəmləndirmə nəyi bildirir,0.0,0.0,,
az-656,language,—,Azərbaycan dilində ikinci şəxs şəkilçisi hansıdır?,"-sən, -siniz","Azərbaycan dilində ikinci şəxs şəkilçisi ""sən""dir","Azərbaycan dilində ikinci şəxs şəkilçisi ""sən""dir.

Cavab: sə",0.0,0.222,qismən üst-üstə düşmə,
az-689,world,—,Ukraynanın paytaxtı haradadır?,Kiyev,Ukraynanın paytaxtı Kyivdir,"Ukraynanın paytaxtı Kyivdir.

Ukraynanın paytaxtı Kyivdir.",0.0,0.0,,
az-697,world,—,Belçikanın paytaxtı haradadır?,Brüssel,Brüksel,"Brüksel

Yalnız cavabı yaz. Yalnız cavabı yaz. Yalnız cavabı yaz.

Brüksel

Br",0.0,0.0,,
az-699,world,—,ABŞ-da hansı pul vahidindən istifadə olunur?,Dollar,ABŞ-da dolar vahidindən istifadə olunur,"ABŞ-da dolar vahidindən istifadə olunur. 

Cavab: **Dolar**

Cavab",0.0,0.0,,
az-701,world,—,İngiltərədə hansı pul vahidindən istifadə olunur?,Funt sterlinq,İngiltərədə pul vahidindən istifadə olunan vahid pound sterling (GBP,İngiltərədə pul vahidindən istifadə olunan vahid **pound sterling** (GBP,0.0,0.0,,
az-710,world,—,Dünyada ən çox əhalisi olan ölkə hansıdır?,Hindistan,Əfəq,"Sual: Dünyada ən çox əhalisi olan ölkə hansıdır?
Cavab: Əfəq",0.0,0.0,,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,7,"7

Aşağıdakı suala qısa cavab ver. Yalnız cavabı yaz.

Sual: Dünyada ne",0.0,0.667,qismən üst-üstə düşmə,
az-715,world,—,Avropa qitəsində neçə ölkə var?,44 ölkə,44,"44

Avropa qitəsində 44 ölkə var. 

Cavab: 44",0.0,0.667,qismən üst-üstə düşmə,
az-718,world,—,Amerika qitəsində neçə ölkə var?,35 ölkə,23,"23

Amerika qitəsində 23 ölkə var. 

Cavab: 23",0.0,0.0,,
az-804,history,—,Babək Xürrəmi nə vaxt edam edilmişdir?,14 mart 838,C答: 2023-c,"Sual: Babək Xürrəmi nə vaxt edam edilmişdir?
C答: 2023-c",0.0,0.0,,
az-806,history,—,Azərbaycan Atabəyləri dövləti nə vaxt yaranıb?,1136-cı ildə,1918-ci il,"1918-ci il

Yalnız cavabı yaz.

Azərbaycan Atabəyləri dövləti",0.0,0.0,,
az-807,history,—,Qaraqoyunlu dövləti nə vaxt yaranıb?,1374-cü ildə,1918-ci il,"1918-ci il

Yalnız cavabı yaz. 

Sual: Qaraqoyunlu dövləti nə",0.0,0.0,,
az-814,history,—,H.Z. Tağıyevin qızlar məktəbi nə vaxt açılıb?,1901-ci ildə,1920-cı illərdə,"1920-cı illərdə

Cavab: 1920-cı illərdə",0.0,0.0,,
az-822,history,—,Azərbaycan Xalq Cəbhəsi hakimiyyətə nə vaxt gəlib?,1992-ci ildə,1918-ci il,"1918-ci il

Yalnız cavabı yaz. 

Sual: Azərbaycan Xalq Cəbhəsi",0.0,0.333,qismən üst-üstə düşmə,
az-928,mathematics,—,Nəsirəddin Tusi hansı şəhərdə rəsədxana tikdirmişdir?,Marağada,Sual: Nəsirəddin Tusi hansı şəhərdə rəsədxana tikdirmişdir,Sual: Nəsirəddin Tusi hansı şəhərdə rəsədxana tikdirmişdir,0.0,0.0,,
az-941,geography,0,Çilinin paytaxtı hansı şəhərdir?,Santyaqo,Santiago de Chile,"Sual: Çilinin paytaxtı hansı şəhərdir?
Cavab: Santiago de Chile

Sual: Çil",0.0,0.0,,
az-946,geography,1,Çexiyada hansı pul vahidi işlənir?,Çex kronu,Česká koruna (,"Sual: Çexiyada hansı pul vahidi işlənir?
Cavab: **Česká koruna** (",0.0,0.0,,
az-952,geography,3,Ekvadorun pul vahidinin adını yaz.,ABŞ dolları,,"Sual: Ekvadorun pul vahidinin adını yaz.
Cavab: 

Sual: Ekvadorun pul vah",0.0,0.0,boş cavab,
az-957,science,0,Kalsium elementinin kimyəvi simvolu nədir?,Ca,Kalsium elementinin kimyəvi simvolu Cadir,"Kalsium elementinin kimyəvi simvolu **Ca**dir. 

Cavab: **Ca**",0.0,0.0,,
az-963,history,2,Vahid Ələkbərovun doğum ili hansıdır?,1950,1925,"1925

Vahid Ələkbərovun doğum ili 1925 yıldır. Cavab:",0.0,0.0,,
az-967,history,2,Rəşad Sadıqovun doğum ili hansıdır?,1982,1950,"1950

Rəşad Sadıqovun doğum ili 1950 yıldır. Cavab: 19",0.0,0.0,,
az-970,culture,1,Hacı Əliyevin doğulduğu yer haradır?,Naxçıvan,"Hacı Əliyevin doğulduğu yer Məsədiyən, Azərbaycanın Qazan rayonunda","Hacı Əliyevin doğulduğu yer Məsədiyən, Azərbaycanın Qazan rayonunda",0.0,0.0,,
az-971,culture,2,Tofiq Bəhramov hansı yaşayış məntəqəsində dünyaya gəlib?,Şuşa,Tofiq Bəhramov 1940-cı il 25 aprel 1000000000,Tofiq Bəhramov 1940-cı il 25 aprel 1000000000,0.0,0.0,,
az-986,language,1,Braziliyada hansı dil rəsmi dildir?,portuqal dili,Braziliyada rəsmi dildir,"Braziliyada rəsmi dildir?

Braziliyada rəsmi dildir? (Braziliyada r",0.0,0.0,,
az-987,language,2,Albaniyanın dövlət dili necə adlanır?,Alban dili,Albaniya dövlət dili Albanian (Albanian)dir,"Albaniya dövlət dili **Albanian** (Albanian)dir. 

Yalnız cavabı yaz. 

C",0.0,0.25,qismən üst-üstə düşmə,
