id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-524,geography,—,Azərbaycanın ən quru regionu hansıdır?,Abşeron,Kərəm Əliyev rayonu,Kərəm Əliyev rayonu,0.0,0.0,,
az-528,geography,—,Qarabağ düzü harada yerləşir?,Mərkəzi Azərbaycanda,"Qarabağ düzü, Qarabağ əyalətinin ən ən əvvəl ərazilə","Qarabağ düzü, Qarabağ əyalətinin ən ən əvvəl ərazilə",0.0,0.0,,
az-540,science,—,Neftin əsas tərkib hissəsi nədir?,Karbohidrogenlər,Cevab: Cəsət (C),Cevab: Cəsət (C),0.0,0.0,,
az-561,science,—,İnsan ömrü orta hesabla neçə ildir?,70-80 il,60-70 il,60-70 il,0.0,0.667,qismən üst-üstə düşmə,
az-564,science,—,Suyun donma temperaturu neçədir?,0 °C,"0 derece Celsius (273,15 K)","0 derece Celsius (273,15 K)",0.0,0.25,qismən üst-üstə düşmə,
az-575,science,—,Ən kiçik planet hansıdır?,Merkuri,Merkür,Merkür,1.0,0.0,diakritika,
az-579,culture,—,Nizami Gəncəvi hansı əsrlərdə yaşiyib?,XII əsrdə,Xalq əsri əsrində,Xalq əsri əsrində.,0.0,0.0,,
az-613,culture,—,Azərbaycan muğamı UNESCO tərəfindən nə vaxt qəbul olunub?,2003-cu ildə,2013-ci ildə,2013-ci ildə,0.0,0.333,qismən üst-üstə düşmə,
az-615,culture,—,Bakıda ilk kinoteatr nə vaxt açilib?,1898-ci ildə,1925-ci ildə,1925-ci ildə,0.0,0.667,qismən üst-üstə düşmə,
az-622,language,—,Azərbaycan dili hansı dil ailəsinə daxildir?,Türk dilləri,Azərbaycan dili Ərəb dili ailəsinə daxildir,Azərbaycan dili Ərəb dili ailəsinə daxildir.,0.0,0.0,,
az-623,language,—,Azərbaycan ədəbi dilin əsası hansı ləhqədir?,Bakıda ləhqəsi,Tərəz,Tərəz.,0.0,0.0,,
az-625,language,—,Azərbaycan dilində fel nədir?,Hərəkət bildirən söz,"Azərbaycan dilində ""fel"" — ""fəl"" — əlamət, təsvir, əs","Azərbaycan dilində ""fel"" — ""fəl"" — əlamət, təsvir, əs",0.0,0.0,,
az-653,language,—,Azərbaycan dilində xəbər şəkilçisi cəmləndirmə nəyi bildirir?,Çıoxluq,xəbər şəkilçisi cəmləndirmə — xəbər şəkilçisi cəmlə,xəbər şəkilçisi cəmləndirmə — xəbər şəkilçisi cəmlə,0.0,0.0,,
az-658,language,—,Azərbaycan dilində birinci şəxs cəm şəkilçisi hansıdır?,-ik,Mənim,Mənim.,0.0,0.0,,
az-667,culture,—,Tofiq Bəhramov kimdir?,Məşhur hakim,Tofiq Bəhramov — 1920-2010-cu illərdə Azərbaycanın,Tofiq Bəhramov — 1920-2010-cu illərdə Azərbaycanın,0.0,0.0,,
az-670,culture,—,Sakit Məmmədov hansı sahədə taninib?,Təsviri sənət,"Sakit Məmmədov, əsasən ictimaiyyət və ictimaiyyət tə","Sakit Məmmədov, əsasən ictimaiyyət və ictimaiyyət tə",0.0,0.0,,
az-672,culture,—,Azərbaycan Milli İncəsənət Muzeyi haradadır?,Bakıda,Qeyri-əsas,Qeyri-əsas.,0.0,0.0,,
az-673,culture,—,Azərbaycan Dövlət Rəsm Qalereyası haradadır?,Bakıda,Qeyri-əsas,Qeyri-əsas.,0.0,0.0,,
az-684,world,—,Hindistanın paytaxtı haradadır?,Dehli,Bhārāt,Bhārāt,0.0,0.0,,
az-691,world,—,Polşanın paytaxtı haradadır?,Varşava,Mətbəf,Mətbəf.,0.0,0.0,,
az-697,world,—,Belçikanın paytaxtı haradadır?,Brüssel,Bəlçikanın paytaxtı Bakudır,Bəlçikanın paytaxtı Bakudır.,0.0,0.0,,
az-698,world,—,Fransada hansı pul vahidindən istifadə olunur?,Avro,Euro,Euro,0.0,0.0,,
az-699,world,—,ABŞ-da hansı pul vahidindən istifadə olunur?,Dollar,Dolar,Dolar,0.0,0.0,,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,198,198,0.0,0.0,,
az-717,world,—,Afrika qitəsində neçə ölkə var?,54 ölkə,11,11,0.0,0.0,,
az-720,world,—,Antarktida qitəsində neçə ölkə var?,0 ölkə,17,17,0.0,0.0,,
az-801,history,—,Manna dövləti nə vaxt mövcud olub?,E.ə. IX-VII əsrlər,Manna dövləti 1922-ci ildən 1992-ci ildən 1993,Manna dövləti 1922-ci ildən 1992-ci ildən 1993,0.0,0.0,,
az-803,history,—,Babək Xürrəmilər hərəkatına nə vaxt başçılıq etməyə başlayıb?,816-cı ildə,1917-ci ilin fevralında,1917-ci ilin fevralında.,0.0,0.0,,
az-806,history,—,Azərbaycan Atabəyləri dövləti nə vaxt yaranıb?,1136-cı ildə,1401-ci ildə,1401-ci ildə,0.0,0.333,qismən üst-üstə düşmə,
az-813,history,—,Azərbaycanda ilk neft quyusu nə vaxt qazılıb?,1871-ci ildə,1938-ci ildə,1938-ci ildə,0.0,0.667,qismən üst-üstə düşmə,
az-930,mathematics,—,Xəzər Universiteti hansı ildə təsis edilmişdir?,1991-ci ildə,1920-ya ildə,1920-ya ildə,0.0,0.333,qismən üst-üstə düşmə,
az-934,mathematics,—,Azərbaycanın sabiq təhsil naziri olmuş riyaziyyatçı kimdir?,Misir Mərdanov,İbrahim Əliyev,İbrahim Əliyev,0.0,0.0,,
az-942,geography,1,Hansı şəhər Yunanıstanın paytaxtıdır?,Afina,Athena,Athena,0.0,0.0,,
az-966,history,1,Anatoli Banişevski neçənci ildə doğulub?,1946,1964-ci ildə,1964-ci ildə,0.0,0.333,qismən üst-üstə düşmə,
az-967,history,2,Rəşad Sadıqovun doğum ili hansıdır?,1982,1957,1957,0.0,0.0,,
az-972,culture,3,JIVAnın doğum yerini yaz.,Moskva,Qeyri-əsas əsas,Qeyri-əsas əsas.,0.0,0.0,,
az-978,culture,1,Səmra Rəhimli hansı peşə ilə tanınır?,müğənni,Dənizciliq,Dənizciliq.,0.0,0.0,,
az-982,culture,1,Ramil Şeydayev hansı peşə ilə tanınır?,futbolçu,Dənizciliq ilə tanınır,Dənizciliq ilə tanınır.,0.0,0.0,,
az-996,history,3,Sacilərin yarandığı ili yaz.,889,Mısır ғәрәп ғәмәр ғәрәп ғәмәр ғәрә,Mısır ғәрәп ғәмәр ғәрәп ғәмәр ғәрә,0.0,0.0,"kiril, zəncir bərpa etmir",
