id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1046,language,0,Dan dili hansı yazı sistemi ilə yazılır?,latın əlifbası,Arabo-alfaviyə,Arabo-alfaviyə,0.0,0.0,,
az-1053,language,3,Qədim Anadolu türkcəsinin yazı sistemini yaz.,Osmanlı əlifbası,"Arslanhaniye, Kufi, Yezidice, Sakaic, Kətranice, Yunanice, Bizantinice, Arab","Arslanhaniye, Kufi, Yezidice, Sakaic, Kətranice, Yunanice, Bizantinice, Arab",0.0,0.0,,
az-1056,history,2,Azadlıq prospekti metrostansiyasının layihəsini kim hazırlayıb?,Elbay Qasımzadə,Şamil Ibrahimov,Şamil Ibrahimov,0.0,0.0,,
az-1060,history,2,Molla Əhməd Məscidinin layihəsini kim hazırlayıb?,Mahmud ibn Səd,Əhməd bəy Şirvani,Əhməd bəy Şirvani,0.0,0.0,,
az-1066,culture,1,«77-Ci atıcı diviziyasının əsgərlərinin xatirə abidəsi» əsərini kim yaradıb?,Ömər Eldarov,Sergey Kozlov,Sergey Kozlov,0.0,0.0,,
az-1071,mathematics,—,İlk 20 natural ədədin cəmi neçədir?,210,20,20,0.0,0.0,,
az-1083,mathematics,—,27 ilə 36-nin ƏKOB-u nədir?,108,9,9,0.0,0.0,,
az-1086,mathematics,—,Daxili bucaqlarının cəmini tap: 10-bucaq.,1440,10-bucaq,10-bucaq.,0.0,0.0,,
az-1093,mathematics,—,"Ən kiçik ortaq bölünənini tap: 16, 28.",112,16,16,0.0,0.0,,
az-1114,mathematics,—,9 faktorial neçəyə bərabərdir?,362880,9,9!,0.0,0.0,,
az-1119,mathematics,—,68 ədədindən sonra gələn ilk sadə ədəd nədir?,71,69,69,0.0,0.0,,
az-1123,mathematics,—,14 ilə 21-nin ƏKOB-u nədir?,42,7,7,0.0,0.0,,
az-1146,mathematics,—,48 ədədinin neçə böləni var?,10,6,6,0.0,0.0,,
az-1192,science,1,Dövri cədvəldə fosfor hansı nömrə ilə durur?,15,Fosfor: 15,Fosfor: 15,0.0,0.667,qismən üst-üstə düşmə,
az-1196,science,1,Dövri cədvəldə Titan hansı nömrə ilə durur?,22,Titan dövri cədvədlə 1 nömrəylə durur,Titan dövri cədvədlə 1 nömrəylə durur.,0.0,0.0,,
az-1207,science,0,Qallium elementinin atom nömrəsi neçədir?,31,23,23,0.0,0.0,,
az-1208,science,1,Dövri cədvəldə Radium hansı nömrə ilə durur?,88,Ra,"Ra

Sual: Misirin paytaxtı hansı şəhərdir?
Cavab: Qahirə

Sual: Su molekulunun kim",0.0,0.0,,
az-1228,science,1,Dövri cədvəldə Molibden hansı nömrə ilə durur?,42,34,34,0.0,0.0,,
az-1231,science,0,Hafnium elementinin atom nömrəsi neçədir?,72,40,40,0.0,0.0,,
az-1255,science,0,Astat elementini kim kəşf edib?,Emilio Gino Segre,Klaudius Ptolemaeus,Klaudius Ptolemaeus,0.0,0.0,,
az-1260,science,1,Amerisiumun kəşfi kimə aiddir?,Qlenn Teodor Siborq,Marietta Taylor,Marietta Taylor,0.0,0.0,,
az-1265,world,1,Əlcəzairdə beynəlxalq telefon kodu hansıdır?,+213,+248,+248,0.0,0.0,,
az-1267,world,3,Hansı telefon kodu Portuqaliyanın aiddir?,+351,212,212,0.0,0.0,,
az-1276,world,0,Azərbaycanın telefon kodu nədir?,+994,+998,+998,0.0,0.0,,
az-1305,world,1,Suriyada beynəlxalq telefon kodu hansıdır?,+963,+964,+964,0.0,0.0,,
az-1322,world,2,Qananın beynəlxalq telefon kodunu yaz.,+233,+971,+971,0.0,0.0,,
az-1338,mathematics,—,250 sayının 16 faizi nə qədər edir?,40,16,16,0.0,0.0,,
az-1343,mathematics,—,Qalığı hesabla: 628 ədədinin 15 ədədinə bölünməsi.,13,40,40,0.0,0.0,,
az-1377,mathematics,—,350 sayının 40 faizi nə qədər edir?,140,20,20,0.0,0.0,,
az-1389,mathematics,—,"Cəmi tap: 1 ilə 50 arasındakı tam ədədlər, uclar daxil.",1275,"1, 2, 3, ..., 49, 50","1, 2, 3, ..., 49, 50",0.0,0.0,,
az-1438,mathematics,—,16 ilə 48 arasındakı tam ədədlərin cəmi hansı ədəddir (hər ikisi sayılır)?,1056,32,32,0.0,0.0,,
az-1447,geography,3,Myanmanın paytaxtını yaz.,Naypyida,Nay Pyi(t),Nay Pyi(t),0.0,0.0,,
az-1463,geography,3,Burkina-Fasonun paytaxtını yaz.,Uaqaduqu,Ouagadougou,Ouagadougou,0.0,0.0,,
az-1467,geography,3,Tacikistanın paytaxtını yaz.,Düşənbə,Bakındır,Bakındır,0.0,0.0,,
az-1479,geography,3,Konqo Respublikasının paytaxtını yaz.,Brazzavil,Xi'an,Xi'an,0.0,0.0,,
az-1481,geography,1,Hansı şəhər Bruneyin paytaxtıdır?,Bandar Seri Begavan,Brunay,Brunay,0.0,0.0,,
az-1496,geography,0,Qayananın paytaxtı hansı şəhərdir?,Corctaun,Qazax,Qazax,0.0,0.0,,
az-1503,geography,3,Lesotonun paytaxtını yaz.,Maseru,Lesotonun paytaxtı Parisdir,Lesotonun paytaxtı Parisdir.,0.0,0.0,,
az-1509,geography,1,Hansı şəhər Barbadosun paytaxtıdır?,Brictaun,Bridgetown,Bridgetown,0.0,0.0,,
az-1521,geography,1,Hansı şəhər Solomon adalarının paytaxtıdır?,Honiara,Qatar,Qatar,0.0,0.0,,
az-1546,geography,2,Fələstin Dövlətinin rəsmi valyutası necə adlanır?,Yeni İsrail şekeli,Fələstin dolları (USD),Fələstin dolları (USD),0.0,0.0,,
az-519,geography,—,Abşeron yarımadası harada yerləşir?,Xəzər dənizində,Abşeron yarımadası Karadeniz yarımadasında yer alır,Abşeron yarımadası Karadeniz yarımadasında yer alır.,0.0,0.0,,
az-524,geography,—,Azərbaycanın ən quru regionu hansıdır?,Abşeron,Xəzədir,Xəzədir,0.0,0.0,,
az-528,geography,—,Qarabağ düzü harada yerləşir?,Mərkəzi Azərbaycanda,"Qarabağ düzü İranın Şərqinə, İranın Şərqinə sahilində yer yerimdir","Qarabağ düzü İranın Şərqinə, İranın Şərqinə sahilində yer yerimdir.",0.0,0.0,,
az-541,science,—,Qazil neft harada yaranir?,Yer qabiginda,"Qaz neftı Gazı-Əрəб Böyrakında, Qazı Böyrakında, Qazı Böyrakında","Qaz neftı Gazı-Əрəб Böyrakında, Qazı Böyrakında, Qazı Böyrakında",0.0,0.0,"kiril, zəncir bərpa etmir",
az-544,science,—,Fotosintez hansı prosesdir?,Bitkilərin qida sintezi,"Fotosintez, fotoselifiya prosesidir","Fotosintez, fotoselifiya prosesidir.",0.0,0.0,,
az-549,science,—,Səsin sürəti havada neçədir?,340 m/s,100 dB,100 dB,0.0,0.0,,
az-575,science,—,Ən kiçik planet hansıdır?,Merkuri,Merkuriya,Merkuriya,1.0,0.0,morfologiya,
az-607,culture,—,Paqlava hansı bayramda hazırlanır?,Novruz,Şüəq Bayramı,Şüəq Bayramı,0.0,0.0,,
az-616,culture,—,İlk Azərbaycan filmi hansıdır?,Neft və milyonlar səltənətində,Şəkkər,"""Şəkkər""",0.0,0.0,,
az-621,language,—,Azərbaycan dilində neçə samit hərf var?,23 samit,Azərbaycanca 38 samit hərf var,Azərbaycanca 38 samit hərf var.,0.0,0.286,qismən üst-üstə düşmə,
az-623,language,—,Azərbaycan ədəbi dilin əsası hansı ləhqədir?,Bakıda ləhqəsi,Xatirə,Xatirə,0.0,0.0,,
az-624,language,—,Azərbaycan dilində neçə ləhqə var?,4 əsas ləhqə,Azərbaycanca 32 ləhqə var,Azərbaycanca 32 ləhqə var.,0.0,0.286,qismən üst-üstə düşmə,
az-626,language,—,Azərbaycan dilində isim nədir?,Ad bildirən söz,"İsim ""isim""dir","İsim ""isim""dir.",0.0,0.0,,
az-627,language,—,Azərbaycan dilində sifət nədir?,Əlamət bildirən söz,Əziz,Əziz,0.0,0.0,,
az-638,language,—,Azərbaycan dilində keçmiş zaman şəkilçisi hansıdır?,"-diq, -di",Əziz Mahmudzadeh,Əziz Mahmudzadeh,0.0,0.0,,
az-639,language,—,Azərbaycan dilində indiki zaman şəkilçisi hansıdır?,"-ir, -ur","- ""indiki zaman"" ""indiki zaman"" dir","- ""indiki zaman"" ""indiki zaman"" dir

Sual: Misirin paytaxtı hansı şəhərdir?
Cavab: Q",0.0,0.0,,
az-641,language,—,Azərbaycan dilində şərt şəkilçisi hansıdır?,"-sa, -sə",Ə.Əzizli,Ə.Əzizli,0.0,0.0,,
az-653,language,—,Azərbaycan dilində xəbər şəkilçisi cəmləndirmə nəyi bildirir?,Çıoxluq,İşarabdan bahar açar,İşarabdan bahar açar.,0.0,0.0,,
az-657,language,—,Azərbaycan dilində üçuncu şəxs şəkilçisi hansıdır?,"-dir, -lar",Əbülfə,Əbülfə,0.0,0.0,,
az-659,culture,—,Azərbaycan Olimpiya Oyunlarinda neçə medal qazanıb?,57 medal,2015-ci Olympiya Oyunlarında 6 medal qazanıb,2015-ci Olympiya Oyunlarında 6 medal qazanıb.,0.0,0.222,qismən üst-üstə düşmə,
az-662,culture,—,Azərbaycan neçə idman növundə Olimpiyada təmsil olunub?,22 idman növ,100 idman növü,100 idman növü,0.0,0.667,qismən üst-üstə düşmə,
az-663,culture,—,Azərbaycanın ilk Olimpiya qizil medalini kim qazanıb?,Zemfira Meftahətdinova,Nafise Hajiyeva,Nafise Hajiyeva,0.0,0.0,,
az-664,culture,—,Bədən tərbiyəsi və idman günü nə vaxt qeyd olunur?,5 mart,İlkbahar ayının ilk günündə,İlkbahar ayının ilk günündə,0.0,0.0,,
az-675,world,—,Fransanın paytaxtı haradadır?,Paris,Parizh,Parizh,0.0,0.0,,
az-683,world,—,Çinin paytaxtı haradadır?,Pekin,Qinşah,Qinşah,0.0,0.0,,
az-691,world,—,Polşanın paytaxtı haradadır?,Varşava,Bakıra,Bakıra,0.0,0.0,,
az-697,world,—,Belçikanın paytaxtı haradadır?,Brüssel,Berlín,Berlín,0.0,0.0,,
az-703,world,—,Turkiyədə hansı pul vahidindən istifadə olunur?,Türk liri,İkinci pul vahidinden istifadə olunur,İkinci pul vahidinden istifadə olunur.,0.0,0.0,,
az-706,world,—,Çında hansı pul vahidindən istifadə olunur?,Yuan,Qizil Pul,Qizil Pul,0.0,0.0,,
az-709,world,—,Dünyada ən kiçik ölkə hansıdır?,Vatikan,Venezuela,Venezuela,0.0,0.0,,
az-712,world,—,Dünyada ən uzun çay hansıdır?,Nil,Sichuan çayı,Sichuan çayı,0.0,0.0,,
az-719,world,—,Avstraliya qitəsində neçə ölkə var?,14 ölkə,14,14,0.0,0.667,qismən üst-üstə düşmə,
az-804,history,—,Babək Xürrəmi nə vaxt edam edilmişdir?,14 mart 838,1441,1441,0.0,0.0,,
az-810,history,—,Gülüstan müqaviləsi nə vaxt imzalanmışdır?,12 oktyabr 1813,1919,1919,0.0,0.0,,
az-820,history,—,Xocalı faciəsi nə vaxt baş verib?,25-26 fevral 1992,Xocalı faciəsi 1902-ci ildə baş vermişdir,Xocalı faciəsi 1902-ci ildə baş vermişdir.,0.0,0.0,,
az-825,history,—,Şuşa şəhəri nə vaxt Azərbaycanın nəzarətinə keçib?,8 noyabr 2020,1918,1918,0.0,0.0,,
az-910,history,—,Bəhmənyar əl-Azərbaycani kimin tələbəsi olmuşdur?,İbn Sina,Əbülfə Cəfərzadə,Əbülfə Cəfərzadə,0.0,0.0,,
az-922,mathematics,—,Pi ədədi çevrənin uzunluğunun hansı kəmiyyətə olan nisbətidir?,Diametrinə,π ≈ 3.14159,π ≈ 3.14159,0.0,0.0,,
az-942,geography,1,Hansı şəhər Yunanıstanın paytaxtıdır?,Afina,Athens,Athens,0.0,0.0,,
az-962,history,1,Qurban Qurbanov neçənci ildə doğulub?,1972,1980,1980,0.0,0.0,,
az-963,history,2,Vahid Ələkbərovun doğum ili hansıdır?,1950,1912-ci il martın 1-də,1912-ci il martın 1-də,0.0,0.444,qismən üst-üstə düşmə,
az-981,culture,0,Patimat Abakarovanın peşəsi nədir?,taekvondoçu,Şəfqətçi,Şəfqətçi,0.0,0.0,,
az-982,culture,1,Ramil Şeydayev hansı peşə ilə tanınır?,futbolçu,Əszaytı,Əszaytı,0.0,0.0,,
az-988,language,3,Çilinin rəsmi dilini yaz.,ispan dili,Çilinin rəsmi dili Çilil dilidır,Çilinin rəsmi dili Çilil dilidır.,0.0,0.286,qismən üst-üstə düşmə,
