id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-089,language,0,Mandarin çincəsi hansı yazı sistemi ilə yazılır?,Çin yazısı,Қытай тілі,Қытай тілі,0.0,0.0,"kiril, zəncir bərpa etmir",
az-092,language,3,Kalmık dilinin yazı sistemini yaz.,kiril əlifbası,Калмак тілінің жазуы – латын әліпбиі,Калмак тілінің жазуы – латын әліпбиі.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-094,language,1,Avadhi üçün hansı yazı sistemindən istifadə olunur?,Devanagari,Араб әліпбиі,Араб әліпбиі,0.0,0.0,"kiril, zəncir bərpa etmir",
az-098,history,1,Təzəpir məscidi kimin layihəsidir?,Yevgeni Skibinski,Мұхаммед Әл-Ханани,Мұхаммед Әл-Ханани,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1009,history,0,Müslüm Maqomayev harada vəfat edib?,Nalçik,"Мәсімі Мәқомайев Қазақстанда, Алматы қаласында вап","Мәсімі Мәқомайев Қазақстанда, Алматы қаласында вап",0.0,0.0,"kiril, zəncir bərpa etmir",
az-1019,culture,2,Ümgülsüm Sadıqzadə hansı yerdə torpağa tapşırılıb?,Şaxəndan,Садықзада өзен жағасында тұрған,Садықзада өзен жағасында тұрған.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1027,culture,2,Varis Yolçiyev hansı sahədə fəaliyyət göstərib?,yazıçı,Варис Йолчийев өнер саласында қызмет етеді,Варис Йолчийев өнер саласында қызмет етеді.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1038,science,3,Eynəli bəy Sultanovun təhsil müəssisəsini yaz.,İrəvan kişi gimnaziyası,Сұрақ: Мысырдың астанасы қай қала,"Сұрақ: Мысырдың астанасы қай қала?  
Жауап: Каир  

Сұ",0.0,0.0,"kiril, zəncir bərpa etmir",
az-1053,language,3,Qədim Anadolu türkcəsinin yazı sistemini yaz.,Osmanlı əlifbası,Ежелгі Анадолы түркі тілінің жазуын жазыңыз,Ежелгі Анадолы түркі тілінің жазуын жазыңыз,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1059,history,1,Azad qadın heykəli kimin layihəsidir?,Mikayıl Hüseynov,Азат қадін мүсіні Францияның құрметіне жасалған,Азат қадін мүсіні Францияның құрметіне жасалған.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1071,mathematics,—,İlk 20 natural ədədin cəmi neçədir?,210,105,105,0.0,0.0,,
az-1080,mathematics,—,100-in bölənlərinin sayı neçədir?,9,100-дің бөлгіштерінің санын табу үшін 1,100-дің бөлгіштерінің санын табу үшін 1,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1083,mathematics,—,27 ilə 36-nin ƏKOB-u nədir?,108,27-36 арасындағы сандардың орташа мәнін табу үш,27-36 арасындағы сандардың орташа мәнін табу үш,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1124,mathematics,—,6! ifadəsinin qiyməti nədir?,720,6! = 720,6! = 720,0.0,0.667,qismən üst-üstə düşmə,
az-1152,mathematics,—,13 tərəfi olan çoxbucaqlıda neçə diaqonal çəkmək olar?,65,13-бұрыштың диагоналдарының санын табу үшін мына формул,13-бұрыштың диагоналдарының санын табу үшін мына формул,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1155,mathematics,—,120-in bölənlərinin sayı neçədir?,16,120-ның бөлгіштерінің санын табу үшін оны ж,120-ның бөлгіштерінің санын табу үшін оны ж,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1167,mathematics,—,9-bucaqlının bütün daxili bucaqları toplananda neçə dərəcə alınır?,1260,9-бұрыштың барлық ішкі бұрыштарының қосындысы,9-бұрыштың барлық ішкі бұрыштарының қосындысы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1194,science,3,Bor elementində neçə proton var?,5,"Бордың атомдық нөмірі 5, сондықтан оның 5 протоны бар","Бордың атомдық нөмірі 5, сондықтан оның 5 протоны бар",0.0,0.2,"kiril, zəncir bərpa etmir",
az-1199,science,0,Kobalt elementinin atom nömrəsi neçədir?,27,Кобальттың атомдық нөмірі 27,Кобальттың атомдық нөмірі 27.,0.0,0.4,"kiril, zəncir bərpa etmir",
az-1202,science,3,Nikel elementində neçə proton var?,28,"Никельдің атомдық нөмірі 28, яғни оның 28 протоны б","Никельдің атомдық нөмірі 28, яғни оның 28 протоны б",0.0,0.2,"kiril, zəncir bərpa etmir",
az-1206,science,3,Vanadium elementində neçə proton var?,23,"Ванадийдің атомдық нөмірі 23, яғни оның 23 прото","Ванадийдің атомдық нөмірі 23, яғни оның 23 прото",0.0,0.222,"kiril, zəncir bərpa etmir",
az-1208,science,1,Dövri cədvəldə Radium hansı nömrə ilə durur?,88,Радий периодтық кестеде 88-нөмірлі элемент болып табылады,Радий периодтық кестеде 88-нөмірлі элемент болып табылады.,0.0,0.222,"kiril, zəncir bərpa etmir",
az-1209,science,2,Fransiumun atom nömrəsini yaz.,87,Францийдің атомдық нөмірі 87,Францийдің атомдық нөмірі 87.,0.0,0.4,"kiril, zəncir bərpa etmir",
az-1236,science,1,Dövri cədvəldə sirkonium hansı nömrə ilə durur?,40,Сирек кездесетін жер элементі ретінде сирек кездесетін жер элементі р,Сирек кездесетін жер элементі ретінде сирек кездесетін жер элементі р,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1274,world,2,Əfqanıstanın beynəlxalq telefon kodunu yaz.,+93,Афганистанның бейнелік телефон коды 93,Афганистанның бейнелік телефон коды 93.,0.0,0.333,"kiril, zəncir bərpa etmir",
az-1279,world,3,Hansı telefon kodu İslandiyanın aiddir?,+354,Исландияның телефон коды 252,Исландияның телефон коды 252.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1284,world,0,Cənubi Koreyanın telefon kodu nədir?,+82,010,010,0.0,0.0,,
az-1304,world,0,Lüksemburqun telefon kodu nədir?,+352,Люксембургтің телефон коды 352,Люксембургтің телефон коды 352.,0.0,0.4,"kiril, zəncir bərpa etmir",
az-1309,world,1,Andorrada beynəlxalq telefon kodu hansıdır?,+376,Андорра,Андорра,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1312,world,0,Konqo Demokratik Respublikasının telefon kodu nədir?,+243,Конго Демократиялық Республикасының телефон коды 237,Конго Демократиялық Республикасының телефон коды 237.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1316,world,0,Livanın telefon kodu nədir?,+961,Ливан телефон коды 961,Ливан телефон коды 961.,0.0,0.4,"kiril, zəncir bərpa etmir",
az-1328,mathematics,—,900 ədədinin 30 faizi neçədir?,270,30% 900-дің 30% = 270,30% 900-дің 30% = 270,0.0,0.333,"kiril, zəncir bərpa etmir",
az-1380,mathematics,—,"21 ədədindən 40 ədədinə qədər bütün tam ədədləri toplasaq, nə alınar (uc nöqtələr daxildir)?",610,21-ден 40-қа дейінгі барлық толық сандардың қос,21-ден 40-қа дейінгі барлық толық сандардың қос,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1388,mathematics,—,Saniyəyə çevir: 24 saat.,86400,24 сағат = 86400 секунд,24 сағат = 86400 секунд,0.0,0.4,"kiril, zəncir bərpa etmir",
az-1425,mathematics,—,Faizi hesabla: 450 ədədinin 80 faizi.,360,450-дің 80%-ын есептеу үшін 450-ді 0,450-дің 80%-ын есептеу үшін 450-ді 0,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1440,geography,0,Uruqvayın paytaxtı hansı şəhərdir?,Montevideo,Уругвай,Уругвай,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1450,geography,2,İordaniyanın paytaxtının adı nədir?,Amman,Амман,Амман,0.0,0.0,yazı sistemi,
az-1462,geography,2,Özbəkistanın paytaxtının adı nədir?,Daşkənd,Ташкент,Ташкент,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1504,geography,0,Ficinin paytaxtı hansı şəhərdir?,Suva,Фицин,Фицин,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1506,geography,2,Belizin paytaxtının adı nədir?,Belmopan,Беларусь,Беларусь,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1520,geography,0,Kiribatinin paytaxtı hansı şəhərdir?,Cənubi Tarava,Найроби,Найроби,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1528,geography,0,Kuk adalarının paytaxtı hansı şəhərdir?,Avarua,Кук аралдарының астанасы – Порт-Маргарет,Кук аралдарының астанасы – Порт-Маргарет.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1543,geography,3,Palaunun pul vahidinin adını yaz.,ABŞ dolları,Паула,Паула,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1558,language,0,Butanın rəsmi dili hansıdır?,Dzonqxa,Бутан тілі,Бутан тілі,0.0,0.0,"kiril, zəncir bərpa etmir",
az-1584,science,2,İtterbiumun atom nömrəsini yaz.,70,Иттербийдің атомдық нөмірі 70,Иттербийдің атомдық нөмірі 70.,0.0,0.4,"kiril, zəncir bərpa etmir",
az-519,geography,—,Abşeron yarımadası harada yerləşir?,Xəzər dənizində,Абхазияда,Абхазияда,0.0,0.0,"kiril, zəncir bərpa etmir",
az-527,geography,—,Göygöl gölü harada yerləşir?,Kiçik Qafqazda,Гоёгол көлі Қытайда орналасқан,Гоёгол көлі Қытайда орналасқан.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-529,geography,—,Muğan düzü hansı çaylar arasindadir?,Kür və Araz,Муган дәлізінің қай шайында орналасқанын анықта,Муган дәлізінің қай шайында орналасқанын анықта,0.0,0.0,"kiril, zəncir bərpa etmir",
az-539,science,—,Neft nədir?,Təbii yanacaq,Мұнай,Мұнай,0.0,0.0,"kiril, zəncir bərpa etmir",
az-549,science,—,Səsin sürəti havada neçədir?,340 m/s,Сәуірдің суреті ауада 100% болады,Сәуірдің суреті ауада 100% болады.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-553,science,—,Cazibə qanununu kim kəşf edib?,İsaak Nyuton,Исаак Ньютон,Исаак Ньютон,0.0,0.0,yazı sistemi,
az-559,science,—,İnsan ürəyi dəqiqədə neçə dəfə döyur?,60-100 dəfə,Адам жүрегі секундына 70-80 рет соғады,Адам жүрегі секундына 70-80 рет соғады.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-594,culture,—,Azərbaycanda xalçaçılıq nə vaxt yaranıb?,Qədim dövrlərdə,Азәрбайжанда халықаралық қаржы орталығы ретін,Азәрбайжанда халықаралық қаржы орталығы ретін,0.0,0.0,"kiril, zəncir bərpa etmir",
az-606,culture,—,Şəkərbura hansı bayramda hazırlanır?,Novruz,Шекарбura әдетте Құрбан айт кезінде дайындалады,Шекарбura әдетте Құрбан айт кезінде дайындалады.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-608,culture,—,Qoğal hansı bayramda hazırlanır?,Novruz,Құрбан айт,Құрбан айт,0.0,0.0,"kiril, zəncir bərpa etmir",
az-612,culture,—,Muğam neçə əsas şöbədən ibarətdir?,7 şöbə,Мугам үш негізгі шөбіден тұрады,Мугам үш негізгі шөбіден тұрады.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-622,language,—,Azərbaycan dili hansı dil ailəsinə daxildir?,Türk dilləri,Түркі тілдерінің отбасы,Түркі тілдерінің отбасы.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-623,language,—,Azərbaycan ədəbi dilin əsası hansı ləhqədir?,Bakıda ləhqəsi,Азәрбайжан әдеби тілінің негізі араб тілін,Азәрбайжан әдеби тілінің негізі араб тілін,0.0,0.0,"kiril, zəncir bərpa etmir",
az-625,language,—,Azərbaycan dilində fel nədir?,Hərəkət bildirən söz,Фел — құрғақ құрғақ құрғақ құрғақ,Фел — құрғақ құрғақ құрғақ құрғақ,0.0,0.0,"kiril, zəncir bərpa etmir",
az-626,language,—,Azərbaycan dilində isim nədir?,Ad bildirən söz,"Азərbaycan dilində ""ism"" sözü ""ad"" mağnəsindədir","Азərbaycan dilində ""ism"" sözü ""ad"" mağnəsindədir.",0.0,0.444,"kiril, zəncir bərpa etmir",
az-641,language,—,Azərbaycan dilində şərt şəkilçisi hansıdır?,"-sa, -sə",Бакы,Бакы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-645,language,—,Azərbaycan dilində yaxinlaşdirma şəkilçisi hansıdır?,"-imi, -umu",Бакы,Бакы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-662,culture,—,Azərbaycan neçə idman növundə Olimpiyada təmsil olunub?,22 idman növ,Азәрбайжан 10 идмән нöвунда Олимпиада төмсәл,Азәрбайжан 10 идмән нöвунда Олимпиада төмсәл,0.0,0.0,"kiril, zəncir bərpa etmir",
az-680,world,—,Rusiyanın paytaxtı haradadır?,Moskva,Мәскеу,Мәскеу,0.0,0.0,"kiril, zəncir bərpa etmir",
az-690,world,—,Belarusun paytaxtı haradadır?,Minsk,Минск,Минск,0.0,0.0,yazı sistemi,
az-700,world,—,Yaponiyada hansı pul vahidindən istifadə olunur?,Yen,Йен,Йен,0.0,0.0,yazı sistemi,
az-708,world,—,Dünyada ən böyük ölkə hansıdır?,Rusiya,Ресей,Ресей,0.0,0.0,"kiril, zəncir bərpa etmir",
az-710,world,—,Dünyada ən çox əhalisi olan ölkə hansıdır?,Hindistan,Қытай,Қытай,0.0,0.0,"kiril, zəncir bərpa etmir",
az-719,world,—,Avstraliya qitəsində neçə ölkə var?,14 ölkə,Австралияда 6 өлкенің бар,Австралияда 6 өлкенің бар.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-720,world,—,Antarktida qitəsində neçə ölkə var?,0 ölkə,Антарктида құрлығында ешқандай мемлекеттер жоқ,Антарктида құрлығында ешқандай мемлекеттер жоқ.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-801,history,—,Manna dövləti nə vaxt mövcud olub?,E.ə. IX-VII əsrlər,"Манна дәуірі 19 ғасырдың басында, 1800-1","Манна дәуірі 19 ғасырдың басында, 1800-1",0.0,0.0,"kiril, zəncir bərpa etmir",
az-803,history,—,Babək Xürrəmilər hərəkatına nə vaxt başçılıq etməyə başlayıb?,816-cı ildə,1969 жылы,1969 жылы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-809,history,—,Səfəvilər dövlətinin banisi kimdir?,Şah İsmayıl Xətai,Сафавидтер дәуірінің басшысы — Аббас I,Сафавидтер дәуірінің басшысы — Аббас I.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-817,history,—,11-ci Qırmızı Ordu Bakıya nə vaxt daxil olub?,27 aprel 1920,11-ші Қызыл Армия Бакыя 1944 жылдың 20 қ,11-ші Қызыл Армия Бакыя 1944 жылдың 20 қ,0.0,0.0,"kiril, zəncir bərpa etmir",
az-820,history,—,Xocalı faciəsi nə vaxt baş verib?,25-26 fevral 1992,Хоча 1995 жылы басталды,Хоча 1995 жылы басталды.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-821,history,—,Azərbaycan BMT-yə nə vaxt üzv olub?,2 mart 1992,Азәрбайжан БҰҰ-ға 1991 жылы мүше болды,Азәрбайжан БҰҰ-ға 1991 жылы мүше болды.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-822,history,—,Azərbaycan Xalq Cəbhəsi hakimiyyətə nə vaxt gəlib?,1992-ci ildə,Азәрбайжан Халық Республикасының тәуелсіздігі 199,Азәрбайжан Халық Республикасының тәуелсіздігі 199,0.0,0.0,"kiril, zəncir bərpa etmir",
az-825,history,—,Şuşa şəhəri nə vaxt Azərbaycanın nəzarətinə keçib?,8 noyabr 2020,Шуша 1991 жылы 16 қыркүйекте өзінің тә,Шуша 1991 жылы 16 қыркүйекте өзінің тә,0.0,0.0,"kiril, zəncir bərpa etmir",
az-902,mathematics,—,Qeyri-səlis məntiq nəzəriyyəsinin banisi kimdir?,Lütfi Zadə,Платон,Платон,0.0,0.0,"kiril, zəncir bərpa etmir",
az-903,mathematics,—,Lütfi Zadə hansı kənddə anadan olub?,Novxanıda,Люфті Заде ата-анасынан туған кентін анықтау үшін,Люфті Заде ата-анасынан туған кентін анықтау үшін,0.0,0.0,"kiril, zəncir bərpa etmir",
az-925,mathematics,—,Alqoritm sözü hansı alimin adından yaranmışdır?,Əl-Xarəzmi,Алгоритм сөзінің атын атап кеткен ғалымды анықтау,Алгоритм сөзінің атын атап кеткен ғалымды анықтау,0.0,0.0,"kiril, zəncir bərpa etmir",
az-938,geography,1,Hansı şəhər İsveçrənin paytaxtıdır?,Bern,Стокгольм,Стокгольм,0.0,0.0,"kiril, zəncir bərpa etmir",
az-943,geography,2,İsrailin paytaxtının adı nədir?,Qüds,Тель-Авив,Тель-Авив,0.0,0.0,"kiril, zəncir bərpa etmir",
az-947,geography,2,Serbiyanın rəsmi valyutası necə adlanır?,Serb dinarı,Сербияның ресми валютасы динар деп аталады,Сербияның ресми валютасы динар деп аталады.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-962,history,1,Qurban Qurbanov neçənci ildə doğulub?,1972,1960 жылы,1960 жылы,0.0,0.0,"kiril, zəncir bərpa etmir",
az-964,history,3,Vüqar Həşimovun anadan olduğu ili yaz.,1986,Вуқар Хәşimov 1940 жылы дүниеге келді,Вуқар Хәşimov 1940 жылы дүниеге келді.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-969,culture,0,Çingiz Mustafayev harada anadan olub?,Moskva,Чингиз Мустафайев Қазақстанда туылған,Чингиз Мустафайев Қазақстанда туылған.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-977,culture,0,Vüqar Həşimovun peşəsi nədir?,şahmatçı,Вукар Хасимов – ақын,Вукар Хасимов – ақын.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-978,culture,1,Səmra Rəhimli hansı peşə ilə tanınır?,müğənni,Сәмра Рәхимли әнші ретінде танымал,Сәмра Рәхимли әнші ретінде танымал.,0.0,0.0,"kiril, zəncir bərpa etmir",
az-990,language,1,İsraildə hansı dil rəsmi dildir?,ivrit dili,Иврит және араб тілдері,Иврит және араб тілдері,0.0,0.0,"kiril, zəncir bərpa etmir",
