id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-825,history,—,Şuşa şəhəri nə vaxt Azərbaycanın nəzarətinə keçib?,8 noyabr 2020,2020-ci ilə 2021-ci ilə arasında Azərbaycanın nəzarətinə keçib,2020-ci ilə 2021-ci ilə arasında Azərbaycanın nəzarətinə keçib.,0.0,0.154,qismən üst-üstə düşmə,
az-923,mathematics,—,«Başlanğıclar» kitabının müəllifi kimdir?,Evklid,İlham Əliyev,İlham Əliyev,0.0,0.0,,
az-932,mathematics,—,Akademik Fəraməz Maqsudov harada anadan olmuşdur?,Naxçıvanda,Bakıda,Bakıda,0.0,0.0,,
az-951,geography,2,Lixtenşteynin rəsmi valyutası necə adlanır?,İsveçrə frankı,Franc,"Franc

Lixtenşteynin rəsmi valyutası necə adlanır?
Franc

Lixtenşteynin",0.0,0.0,,
az-960,science,3,Sink elementinin simvolunu yaz.,Zn,Sn,Sn,0.0,0.0,,
az-961,history,0,Aysel Teymurzadə hansı ildə anadan olub?,1989,1987,1987,0.0,0.0,,
az-964,history,3,Vüqar Həşimovun anadan olduğu ili yaz.,1986,1987,1987,0.0,0.0,,
az-968,history,3,Tofiq Bəhramovun anadan olduğu ili yaz.,1925,1957,1957,0.0,0.0,,
az-986,language,1,Braziliyada hansı dil rəsmi dildir?,portuqal dili,Portugalsıca,Portugalsıca,0.0,0.0,,
az-987,language,2,Albaniyanın dövlət dili necə adlanır?,Alban dili,Albança,Albança,0.0,0.0,,
