id,category,variant,question,gold,prediction,raw_response,em_lenient,f1_strict,error_type_auto,error_type
az-1097,mathematics,—,16-bucaqlının diaqonallarının sayı neçədir?,104,20,20,0.0,0.0,,
az-1136,mathematics,—,90-dən böyük sadə ədədlərin ən kiçiyi neçədir?,97,101,101,0.0,0.0,,
az-1180,mathematics,—,17 tərəfi olan çoxbucaqlıda neçə diaqonal çəkmək olar?,119,17 tərəfi olan çoxbucaqlıda diaqonal sayı 17×(17−3)/2 =,17 tərəfi olan çoxbucaqlıda diaqonal sayı 17×(17−3)/2 =,0.0,0.0,,
az-1185,mathematics,—,24-cü sadə ədədi yaz.,89,23,23,0.0,0.0,,
az-1236,science,1,Dövri cədvəldə sirkonium hansı nömrə ilə durur?,40,42,42,0.0,0.0,,
az-1241,science,2,Neptuniumun atom nömrəsini yaz.,93,94,94,0.0,0.0,,
az-1262,science,3,Hansı alim Nobelium elementini kəşf etmişdir?,Qlenn Teodor Siborq,"G. N. Ğeorgiyev, A. I. Ptel, J. C. W. Kurren, F. L","G. N. Ğeorgiyev, A. I. Ptel, J. C. W. Kurren, F. L.",0.0,0.0,,
az-1292,world,0,Gürcüstanın telefon kodu nədir?,+995,+36,+36,0.0,0.0,,
az-1293,world,1,Banqladeşdə beynəlxalq telefon kodu hansıdır?,+880,+882,+882,0.0,0.0,,
az-1322,world,2,Qananın beynəlxalq telefon kodunu yaz.,+233,+971,+971,0.0,0.0,,
az-1346,mathematics,—,Fərqli sadə bölənlərin sayını tap: 1155.,4,2,2,0.0,0.0,,
az-1362,mathematics,—,999 ədədini 31 ədədinə böldükdə qalıq neçə olur?,7,2,2,0.0,0.0,,
az-1374,mathematics,—,8879 sayının rəqəmlərini toplasaq nə alınar?,32,24,24,0.0,0.0,,
az-1380,mathematics,—,"21 ədədindən 40 ədədinə qədər bütün tam ədədləri toplasaq, nə alınar (uc nöqtələr daxildir)?",610,21+22+23+24+25+26+27+28+29+30+31,21+22+23+24+25+26+27+28+29+30+31,0.0,0.0,,
az-1410,mathematics,—,100 sayının 7 sayına bölünməsindən alınan qalıq nədir?,2,4,4,0.0,0.0,,
az-1441,geography,1,Hansı şəhər Nepalın paytaxtıdır?,Katmandu,Kathmandu,Kathmandu,0.0,0.0,,
az-1452,geography,0,Kamerunun paytaxtı hansı şəhərdir?,Yaunde,Yaoundé,Yaoundé,0.0,0.0,,
az-1481,geography,1,Hansı şəhər Bruneyin paytaxtıdır?,Bandar Seri Begavan,Bandar Seri Begawan,Bandar Seri Begawan,0.0,0.667,qismən üst-üstə düşmə,
az-1489,geography,1,Hansı şəhər Kabo-Verdenin paytaxtıdır?,Praya,Pemblo de los Angeles,Pemblo de los Angeles,0.0,0.0,,
az-1510,geography,2,Naurunun paytaxtının adı nədir?,Yaren,Yanbuq,Yanbuq,0.0,0.0,,
az-1523,geography,3,Sent-Vinsent və Qrenadinanın paytaxtını yaz.,Kinqstaun,Porto Velho,Porto Velho,0.0,0.0,,
az-1528,geography,0,Kuk adalarının paytaxtı hansı şəhərdir?,Avarua,Kuk,Kuk,0.0,0.0,,
az-1558,language,0,Butanın rəsmi dili hansıdır?,Dzonqxa,Fransızca,Fransızca,0.0,0.0,,
az-1560,language,2,Surinamın dövlət dili necə adlanır?,Niderland dili,Holland dili,Holland dili,0.0,0.5,qismən üst-üstə düşmə,
az-1562,science,0,Rezerfordium elementinin atom nömrəsi neçədir?,104,92,92,0.0,0.0,,
az-1564,science,2,Seriumun atom nömrəsini yaz.,58,86,86,0.0,0.0,,
az-1566,science,0,Lutesium elementinin atom nömrəsi neçədir?,71,87,87,0.0,0.0,,
az-1575,science,1,Dövri cədvəldə Qadolinium hansı nömrə ilə durur?,64,68,68,0.0,0.0,,
az-1598,science,0,Unbitrium elementinin atom nömrəsi neçədir?,123,13,13,0.0,0.0,,
az-516,geography,—,Azərbaycanın Rusiya ilə sərhədi haradadır?,Şimalda,Qarabağda,Qarabağda,0.0,0.0,,
az-517,geography,—,Azərbaycanın İran ilə sərhədi hansı çaydan keçir?,Araz çayı h,Kür,Kür,0.0,0.0,,
az-536,geography,—,Quba rayonu hansı dağların ətrafındadır?,Böyük Qafqaz,Quba rayonu Ağdağ və Qubadağların ətrafındadır,Quba rayonu Ağdağ və Qubadağların ətrafındadır.,0.0,0.0,,
az-541,science,—,Qazil neft harada yaranir?,Yer qabiginda,Qazil neft Qafqazda yaranır,Qazil neft Qafqazda yaranır.,0.0,0.0,,
az-548,science,—,Yerin əsas qatları hansılardır?,"Qabiq, mantiya, nüvə","Yerin əsas qatları – zərərli, manto və qaraburun","Yerin əsas qatları – zərərli, manto və qaraburun.",0.0,0.0,,
az-559,science,—,İnsan ürəyi dəqiqədə neçə dəfə döyur?,60-100 dəfə,70-80 dəfə,70-80 dəfə,0.0,0.333,qismən üst-üstə düşmə,
az-562,science,—,İnsan bədəninin temperaturu neçədir?,36.6 °C,"36,5 °C","36,5 °C",0.0,0.667,qismən üst-üstə düşmə,
az-570,science,—,Atom nömrəsi 26 olan element hansıdır?,Dəmir,Ferrum (Fe),Ferrum (Fe),0.0,0.0,,
az-578,science,—,Ən yaxin ulduz hansıdır?,Gunəş,Yupiter,Yupiter,0.0,0.0,,
az-579,culture,—,Nizami Gəncəvi hansı əsrlərdə yaşiyib?,XII əsrdə,14–15 əsrлərdə,14–15 əsrлərdə,0.0,0.0,"kiril, zəncir bərpa etmir",
az-580,culture,—,Firdovsi hansı əsərin müəllifidir?,Şahnamə,Kəsən qələm,"""Kəsən qələm""",0.0,0.0,,
az-586,culture,—,Azərbaycanda ilk opera hansıdır?,Leyli və Məcnun,Sənətçinin qızı,"Cavab: ""Sənətçinin qızı""",0.0,0.0,,
az-600,culture,—,Novruz bayramında əsas süfrə nədir?,Xonça,Plov,Cavab: Plov,0.0,0.0,,
az-621,language,—,Azərbaycan dilində neçə samit hərf var?,23 samit,16,16,0.0,0.0,,
az-635,language,—,Azərbaycan dilində çoxluq şəkilçisi hansıdır?,"-lar, -lər",lar,Cavab: -lar,0.0,0.667,qismən üst-üstə düşmə,
az-645,language,—,Azərbaycan dilində yaxinlaşdirma şəkilçisi hansıdır?,"-imi, -umu",Əlifba,Əlifba,0.0,0.0,,
az-649,language,—,Azərbaycan dilində qeyri-muəyyənlik nəyi bildirir?,Bilinməyənlik,"Dilin qeyri-muəyyənliyi, sözün əhəmiyyətini və ya","Cavab: Dilin qeyri-muəyyənliyi, sözün əhəmiyyətini və ya",0.0,0.0,,
az-655,language,—,Azərbaycan dilində birinci şəxs şəkilçisi hansıdır?,"-əm, -ik",Mən,Mən,0.0,0.0,,
az-656,language,—,Azərbaycan dilində ikinci şəxs şəkilçisi hansıdır?,"-sən, -siniz",Mən,Mən,0.0,0.0,,
az-659,culture,—,Azərbaycan Olimpiya Oyunlarinda neçə medal qazanıb?,57 medal,125,125,0.0,0.0,,
az-667,culture,—,Tofiq Bəhramov kimdir?,Məşhur hakim,Tofiq Bəhramov — Azərbaycanın mühafizəçi futbolçusu,Tofiq Bəhramov — Azərbaycanın mühafizəçi futbolçusu.,0.0,0.0,,
az-684,world,—,Hindistanın paytaxtı haradadır?,Dehli,New Deli,New Deli,0.0,0.0,,
az-691,world,—,Polşanın paytaxtı haradadır?,Varşava,Warsaw,Warsaw,0.0,0.0,,
az-698,world,—,Fransada hansı pul vahidindən istifadə olunur?,Avro,Euro,Euro,0.0,0.0,,
az-700,world,—,Yaponiyada hansı pul vahidindən istifadə olunur?,Yen,Yeniden: Yaponiyada hansı pul vahidindən istifadə olunur,"Yeniden: Yaponiyada hansı pul vahidindən istifadə olunur?  
Cavab: Yen",0.0,0.0,,
az-701,world,—,İngiltərədə hansı pul vahidindən istifadə olunur?,Funt sterlinq,Pound,Pound,0.0,0.0,,
az-704,world,—,İranda hansı pul vahidindən istifadə olunur?,Rial,AFN,AFN,0.0,0.0,,
az-708,world,—,Dünyada ən böyük ölkə hansıdır?,Rusiya,Russiya,Russiya,1.0,0.0,morfologiya,
az-711,world,—,Dünyada ən hündür dağ zirvəsi hansıdır?,Everest,Mount Everest,Mount Everest,0.0,0.667,qismən üst-üstə düşmə,
az-714,world,—,Dünyada neçə qitə var?,7 qitə,Dünyada 7 qitə var,Dünyada 7 qitə var.,0.0,0.667,qismən üst-üstə düşmə,
az-718,world,—,Amerika qitəsində neçə ölkə var?,35 ölkə,23,23,0.0,0.0,,
az-720,world,—,Antarktida qitəsində neçə ölkə var?,0 ölkə,15,15,0.0,0.0,,
az-812,history,—,«Əkinçi» qəzeti nə vaxt nəşr olunmağa başlayıb?,22 iyun 1875,1919-ci ildə,1919-ci ildə,0.0,0.0,,
az-815,history,—,Azərbaycan Xalq Cümhuriyyəti nə vaxt yaradılmışdır?,28 may 1918,1918-ci ildə,1918-ci ildə,0.0,0.333,qismən üst-üstə düşmə,
az-816,history,—,Azərbaycan Xalq Cümhuriyyətinin parlamenti nə vaxt açılıb?,7 dekabr 1918,1990-cı il yanvarın 23-dü,1990-cı il yanvarın 23-dü.,0.0,0.0,,
az-822,history,—,Azərbaycan Xalq Cəbhəsi hakimiyyətə nə vaxt gəlib?,1992-ci ildə,1918-ci ildə,1918-ci ildə,0.0,0.667,qismən üst-üstə düşmə,
az-933,mathematics,—,Riyaziyyatçı Cəlal Allahverdiyev harada anadan olmuşdur?,Şuşada,Bakı,Bakı,0.0,0.0,,
az-935,mathematics,—,Akademik Azad Mirzəcanzadə harada anadan olmuşdur?,Bakıda,Bakı,Bakı,1.0,0.0,morfologiya,
az-937,mathematics,—,Lütfi Zadə ömrünün sonuna qədər hansı universitetin professoru olmuşdur?,Berkli Universitetinin,Baku Dövlət Universiteti,Baku Dövlət Universiteti,0.0,0.0,,
az-942,geography,1,Hansı şəhər Yunanıstanın paytaxtıdır?,Afina,Atena,Atena,0.0,0.0,,
az-961,history,0,Aysel Teymurzadə hansı ildə anadan olub?,1989,1987,1987,0.0,0.0,,
az-980,culture,3,Cesika Qədirovanın peşəsini yaz.,gimnast,Cesika Qədirovanın peşəsi — yazıçı,Cesika Qədirovanın peşəsi — yazıçı.,0.0,0.0,,
az-985,language,0,Misirin rəsmi dili hansıdır?,ərəb dili,Misirin rəsmi dili arap dili,Misirin rəsmi dili arap dili.,0.0,0.286,qismən üst-üstə düşmə,
az-987,language,2,Albaniyanın dövlət dili necə adlanır?,Alban dili,Shqip,Shqip,0.0,0.0,,
az-995,history,2,Müzəffərilərin yaranma ili hansıdır?,1314,1914,1914,0.0,0.0,,
